spike times	Vanne1 ON	Vanne1 OFF
0.0241	900.0230	902.0222
0.0419	NA	NA
0.0526	NA	NA
0.0653	NA	NA
0.9583	NA	NA
0.9857	NA	NA
1.5059	NA	NA
1.5624	NA	NA
1.5765	NA	NA
1.9276	NA	NA
2.0601	NA	NA
2.2494	NA	NA
2.2644	NA	NA
3.6376	NA	NA
3.7842	NA	NA
3.7921	NA	NA
3.8064	NA	NA
3.8238	NA	NA
3.8370	NA	NA
3.9469	NA	NA
3.9571	NA	NA
3.9899	NA	NA
4.0010	NA	NA
4.4156	NA	NA
4.4367	NA	NA
5.3257	NA	NA
5.4702	NA	NA
5.4804	NA	NA
5.4943	NA	NA
5.5183	NA	NA
5.7750	NA	NA
6.0450	NA	NA
6.0624	NA	NA
6.0727	NA	NA
6.4625	NA	NA
6.4829	NA	NA
7.3227	NA	NA
7.3306	NA	NA
7.3468	NA	NA
7.3577	NA	NA
7.3921	NA	NA
7.5840	NA	NA
7.5948	NA	NA
7.6203	NA	NA
7.6363	NA	NA
7.8507	NA	NA
7.8618	NA	NA
7.8733	NA	NA
7.8820	NA	NA
7.9046	NA	NA
7.9374	NA	NA
8.0225	NA	NA
8.1932	NA	NA
8.2036	NA	NA
8.6848	NA	NA
8.7953	NA	NA
8.8094	NA	NA
8.8489	NA	NA
8.9451	NA	NA
8.9665	NA	NA
9.0743	NA	NA
9.0844	NA	NA
9.2420	NA	NA
9.4183	NA	NA
9.4322	NA	NA
9.5473	NA	NA
9.5601	NA	NA
9.5724	NA	NA
9.7908	NA	NA
9.8086	NA	NA
9.8538	NA	NA
9.9252	NA	NA
9.9347	NA	NA
10.2483	NA	NA
10.5159	NA	NA
10.6098	NA	NA
11.1524	NA	NA
11.2365	NA	NA
12.1864	NA	NA
12.2159	NA	NA
12.2299	NA	NA
12.2430	NA	NA
12.2986	NA	NA
12.6269	NA	NA
12.6570	NA	NA
12.6945	NA	NA
12.7044	NA	NA
12.7368	NA	NA
13.1835	NA	NA
13.2673	NA	NA
13.2961	NA	NA
13.4753	NA	NA
14.1754	NA	NA
14.1928	NA	NA
14.2185	NA	NA
14.2347	NA	NA
14.2840	NA	NA
14.2991	NA	NA
14.7427	NA	NA
14.7585	NA	NA
14.7877	NA	NA
14.9412	NA	NA
15.6983	NA	NA
15.7113	NA	NA
15.7238	NA	NA
15.8497	NA	NA
16.1753	NA	NA
16.9842	NA	NA
17.0336	NA	NA
17.2837	NA	NA
18.0644	NA	NA
18.0774	NA	NA
18.0837	NA	NA
18.0923	NA	NA
18.1018	NA	NA
18.1175	NA	NA
18.2670	NA	NA
18.4594	NA	NA
18.6840	NA	NA
18.6964	NA	NA
18.7096	NA	NA
18.7370	NA	NA
18.9746	NA	NA
18.9954	NA	NA
19.1750	NA	NA
19.1852	NA	NA
19.1948	NA	NA
19.4831	NA	NA
19.5969	NA	NA
20.1476	NA	NA
20.1588	NA	NA
20.5080	NA	NA
20.5207	NA	NA
20.5565	NA	NA
20.5656	NA	NA
20.5741	NA	NA
20.5854	NA	NA
21.5957	NA	NA
21.6112	NA	NA
22.0463	NA	NA
22.0582	NA	NA
22.0701	NA	NA
22.0821	NA	NA
22.0998	NA	NA
22.1524	NA	NA
22.1646	NA	NA
22.1732	NA	NA
22.2187	NA	NA
22.2401	NA	NA
23.0369	NA	NA
23.0462	NA	NA
23.4084	NA	NA
23.6587	NA	NA
23.6688	NA	NA
23.6816	NA	NA
23.6957	NA	NA
23.7476	NA	NA
23.7740	NA	NA
23.7867	NA	NA
23.8156	NA	NA
23.8325	NA	NA
23.8486	NA	NA
25.0801	NA	NA
25.0901	NA	NA
25.0981	NA	NA
25.1076	NA	NA
25.1359	NA	NA
25.1523	NA	NA
25.2498	NA	NA
25.2612	NA	NA
25.8166	NA	NA
25.8321	NA	NA
26.0790	NA	NA
26.3910	NA	NA
26.5834	NA	NA
26.5995	NA	NA
26.6790	NA	NA
26.7056	NA	NA
26.7239	NA	NA
26.8809	NA	NA
26.9264	NA	NA
26.9355	NA	NA
26.9472	NA	NA
27.0749	NA	NA
27.8398	NA	NA
27.8758	NA	NA
28.2155	NA	NA
28.2240	NA	NA
28.2470	NA	NA
28.2589	NA	NA
28.3326	NA	NA
28.3511	NA	NA
28.3595	NA	NA
28.3884	NA	NA
28.4126	NA	NA
28.4845	NA	NA
28.4919	NA	NA
28.5024	NA	NA
28.5243	NA	NA
28.5356	NA	NA
28.7981	NA	NA
28.8704	NA	NA
28.9293	NA	NA
29.4764	NA	NA
29.5141	NA	NA
29.5296	NA	NA
