spike times	Vanne1 ON	Vanne1 OFF
1.4221	900.0346	902.0346
1.9266	NA	NA
1.9486	NA	NA
1.9975	NA	NA
4.8416	NA	NA
5.1062	NA	NA
5.1779	NA	NA
10.8725	NA	NA
12.3187	NA	NA
14.6211	NA	NA
22.6649	NA	NA
22.6834	NA	NA
24.9127	NA	NA
24.9316	NA	NA
28.1880	NA	NA
31.5999	NA	NA
31.6132	NA	NA
31.6592	NA	NA
31.6771	NA	NA
31.8273	NA	NA
31.8439	NA	NA
38.0179	NA	NA
38.1220	NA	NA
42.8868	NA	NA
42.8986	NA	NA
42.9650	NA	NA
47.0842	NA	NA
47.1101	NA	NA
47.1509	NA	NA
48.7935	NA	NA
50.0645	NA	NA
50.0994	NA	NA
50.1249	NA	NA
50.1556	NA	NA
52.6833	NA	NA
52.7705	NA	NA
52.8020	NA	NA
59.0650	NA	NA
59.0750	NA	NA
59.0909	NA	NA
59.1524	NA	NA
73.0048	NA	NA
79.1753	NA	NA
84.3801	NA	NA
84.8753	NA	NA
85.7224	NA	NA
85.7337	NA	NA
85.7596	NA	NA
88.6393	NA	NA
96.2676	NA	NA
96.2870	NA	NA
99.7927	NA	NA
103.2324	NA	NA
106.4733	NA	NA
106.5531	NA	NA
110.8205	NA	NA
122.6331	NA	NA
122.6474	NA	NA
129.3828	NA	NA
129.4074	NA	NA
129.4225	NA	NA
131.8938	NA	NA
133.0905	NA	NA
133.1206	NA	NA
133.1379	NA	NA
133.4878	NA	NA
133.7073	NA	NA
141.4297	NA	NA
141.7450	NA	NA
152.9560	NA	NA
152.9826	NA	NA
152.9998	NA	NA
153.0169	NA	NA
154.5162	NA	NA
154.5253	NA	NA
154.5425	NA	NA
154.9586	NA	NA
154.9744	NA	NA
155.1563	NA	NA
157.1907	NA	NA
157.9501	NA	NA
157.9687	NA	NA
157.9911	NA	NA
160.6655	NA	NA
160.7024	NA	NA
186.2315	NA	NA
186.5340	NA	NA
186.5639	NA	NA
191.7940	NA	NA
191.8069	NA	NA
193.2513	NA	NA
193.2629	NA	NA
203.2790	NA	NA
206.2100	NA	NA
206.2233	NA	NA
206.2386	NA	NA
212.2108	NA	NA
212.2231	NA	NA
217.3934	NA	NA
217.4013	NA	NA
217.4247	NA	NA
217.8939	NA	NA
217.9244	NA	NA
239.2815	NA	NA
239.2984	NA	NA
242.2515	NA	NA
242.2808	NA	NA
246.3371	NA	NA
246.3497	NA	NA
246.4973	NA	NA
251.9591	NA	NA
255.8708	NA	NA
255.8909	NA	NA
256.4524	NA	NA
257.3089	NA	NA
266.1208	NA	NA
266.1393	NA	NA
266.1513	NA	NA
267.2088	NA	NA
267.2697	NA	NA
269.3086	NA	NA
273.9661	NA	NA
278.6218	NA	NA
278.6378	NA	NA
283.7748	NA	NA
283.7934	NA	NA
283.8735	NA	NA
288.8099	NA	NA
288.8218	NA	NA
295.1659	NA	NA
303.7622	NA	NA
313.1803	NA	NA
313.1903	NA	NA
313.2150	NA	NA
313.2349	NA	NA
