spike times	Vanne1 ON	Vanne1 OFF
0.2507	900.0354	902.0353
0.2621	NA	NA
0.2877	NA	NA
0.3196	NA	NA
0.3306	NA	NA
0.3447	NA	NA
0.5329	NA	NA
0.5440	NA	NA
18.6173	NA	NA
18.6307	NA	NA
18.6561	NA	NA
46.6428	NA	NA
46.6643	NA	NA
46.6837	NA	NA
46.7246	NA	NA
46.7379	NA	NA
46.7651	NA	NA
48.1640	NA	NA
52.7846	NA	NA
62.8204	NA	NA
62.8387	NA	NA
62.9158	NA	NA
62.9317	NA	NA
62.9457	NA	NA
62.9780	NA	NA
63.0171	NA	NA
63.1068	NA	NA
63.1254	NA	NA
63.1571	NA	NA
63.1777	NA	NA
63.2105	NA	NA
63.2573	NA	NA
65.1430	NA	NA
67.5130	NA	NA
67.5253	NA	NA
67.5439	NA	NA
67.5555	NA	NA
67.5820	NA	NA
67.6078	NA	NA
67.6231	NA	NA
69.8921	NA	NA
69.8995	NA	NA
69.9164	NA	NA
69.9266	NA	NA
69.9571	NA	NA
69.9727	NA	NA
72.8087	NA	NA
72.9298	NA	NA
94.1296	NA	NA
94.1402	NA	NA
94.1554	NA	NA
94.1715	NA	NA
94.2160	NA	NA
98.0574	NA	NA
98.0739	NA	NA
98.1028	NA	NA
98.1192	NA	NA
98.1294	NA	NA
101.2468	NA	NA
101.2623	NA	NA
101.2875	NA	NA
133.2994	NA	NA
133.7820	NA	NA
133.7954	NA	NA
140.7241	NA	NA
140.7579	NA	NA
140.7759	NA	NA
140.7943	NA	NA
140.8199	NA	NA
140.8408	NA	NA
140.8835	NA	NA
150.3264	NA	NA
150.3379	NA	NA
150.3480	NA	NA
150.3950	NA	NA
150.4081	NA	NA
164.1840	NA	NA
164.2014	NA	NA
164.2147	NA	NA
180.8185	NA	NA
180.8358	NA	NA
180.8561	NA	NA
180.8719	NA	NA
181.8330	NA	NA
181.8613	NA	NA
181.8771	NA	NA
181.8899	NA	NA
181.9043	NA	NA
181.9336	NA	NA
181.9510	NA	NA
182.0153	NA	NA
182.0435	NA	NA
182.1330	NA	NA
183.0088	NA	NA
183.0288	NA	NA
183.0442	NA	NA
183.0646	NA	NA
183.1085	NA	NA
183.1323	NA	NA
183.1668	NA	NA
183.1915	NA	NA
185.3362	NA	NA
185.3809	NA	NA
186.4947	NA	NA
186.5086	NA	NA
186.5265	NA	NA
186.5394	NA	NA
194.0429	NA	NA
197.3299	NA	NA
197.3574	NA	NA
232.9029	NA	NA
233.6392	NA	NA
233.6514	NA	NA
233.6786	NA	NA
233.7297	NA	NA
233.7578	NA	NA
233.7813	NA	NA
233.8190	NA	NA
238.3587	NA	NA
238.3868	NA	NA
238.4137	NA	NA
238.4312	NA	NA
238.4623	NA	NA
238.4818	NA	NA
238.5050	NA	NA
238.5322	NA	NA
238.5679	NA	NA
240.5550	NA	NA
240.5692	NA	NA
240.6036	NA	NA
240.6165	NA	NA
240.6331	NA	NA
241.5259	NA	NA
241.5570	NA	NA
241.6594	NA	NA
264.4197	NA	NA
268.5619	NA	NA
268.5786	NA	NA
268.6131	NA	NA
268.6710	NA	NA
268.6893	NA	NA
268.7129	NA	NA
268.7822	NA	NA
268.8648	NA	NA
268.8967	NA	NA
268.9287	NA	NA
268.9576	NA	NA
277.5874	NA	NA
277.6145	NA	NA
277.6339	NA	NA
277.6466	NA	NA
277.6633	NA	NA
277.6985	NA	NA
277.8730	NA	NA
277.9108	NA	NA
307.4948	NA	NA
307.5111	NA	NA
307.5272	NA	NA
308.0300	NA	NA
308.0444	NA	NA
308.0693	NA	NA
308.2003	NA	NA
308.2312	NA	NA
309.1779	NA	NA
310.5411	NA	NA
318.8302	NA	NA
318.8532	NA	NA
331.2131	NA	NA
333.6415	NA	NA
333.6707	NA	NA
333.8637	NA	NA
333.8837	NA	NA
333.9544	NA	NA
334.0119	NA	NA
338.5210	NA	NA
338.5834	NA	NA
338.5973	NA	NA
338.6252	NA	NA
338.7492	NA	NA
338.8350	NA	NA
338.8586	NA	NA
338.8734	NA	NA
348.6032	NA	NA
348.6214	NA	NA
348.7567	NA	NA
348.8002	NA	NA
348.8251	NA	NA
352.9148	NA	NA
353.0065	NA	NA
376.5957	NA	NA
376.6135	NA	NA
376.6413	NA	NA
376.6568	NA	NA
376.6771	NA	NA
379.2042	NA	NA
379.2191	NA	NA
390.7916	NA	NA
390.8058	NA	NA
390.8291	NA	NA
390.8535	NA	NA
449.9279	NA	NA
449.9518	NA	NA
449.9732	NA	NA
457.6578	NA	NA
457.6814	NA	NA
457.7153	NA	NA
457.7490	NA	NA
473.3119	NA	NA
473.3473	NA	NA
485.9566	NA	NA
485.9809	NA	NA
485.9952	NA	NA
491.2233	NA	NA
491.2433	NA	NA
491.3078	NA	NA
491.3401	NA	NA
496.5230	NA	NA
496.5622	NA	NA
