spike times	Vanne1 ON	Vanne1 OFF
1.8142	30.0233	30.0432
6.3926	90.0448	90.2449
30.0376	150.2476	152.2478
30.0403	212.2494	214.2494
30.0429	NA	NA
30.0456	NA	NA
30.0482	NA	NA
30.0507	NA	NA
30.0532	NA	NA
30.0556	NA	NA
30.0583	NA	NA
30.0608	NA	NA
30.0634	NA	NA
30.0660	NA	NA
30.0687	NA	NA
30.0716	NA	NA
30.0743	NA	NA
30.0773	NA	NA
30.0804	NA	NA
30.0839	NA	NA
30.0873	NA	NA
30.0908	NA	NA
30.0951	NA	NA
30.0993	NA	NA
30.1032	NA	NA
30.1075	NA	NA
30.1121	NA	NA
30.1173	NA	NA
30.1230	NA	NA
30.1282	NA	NA
30.1369	NA	NA
30.1443	NA	NA
30.1561	NA	NA
31.0223	NA	NA
31.0370	NA	NA
32.0179	NA	NA
34.4830	NA	NA
37.2658	NA	NA
86.4197	NA	NA
90.0586	NA	NA
90.0615	NA	NA
90.0643	NA	NA
90.0670	NA	NA
90.0697	NA	NA
90.0723	NA	NA
90.0750	NA	NA
90.0776	NA	NA
90.0804	NA	NA
90.0830	NA	NA
90.0857	NA	NA
90.0882	NA	NA
90.0910	NA	NA
90.0934	NA	NA
90.0963	NA	NA
90.0993	NA	NA
90.1024	NA	NA
90.1055	NA	NA
90.1089	NA	NA
90.1120	NA	NA
90.1155	NA	NA
90.1189	NA	NA
90.1225	NA	NA
90.1265	NA	NA
90.1302	NA	NA
90.1340	NA	NA
90.1381	NA	NA
90.1419	NA	NA
90.1455	NA	NA
90.1498	NA	NA
90.1546	NA	NA
90.1588	NA	NA
90.1637	NA	NA
90.1686	NA	NA
90.1724	NA	NA
90.1773	NA	NA
90.1811	NA	NA
90.1862	NA	NA
90.1906	NA	NA
90.1953	NA	NA
90.2006	NA	NA
90.2071	NA	NA
90.2119	NA	NA
90.2170	NA	NA
90.2221	NA	NA
90.2272	NA	NA
90.2335	NA	NA
90.2397	NA	NA
90.2461	NA	NA
90.2520	NA	NA
90.2576	NA	NA
90.2654	NA	NA
90.2715	NA	NA
90.2784	NA	NA
90.2884	NA	NA
90.3046	NA	NA
91.2745	NA	NA
91.2862	NA	NA
91.3054	NA	NA
92.0817	NA	NA
92.2900	NA	NA
93.2970	NA	NA
93.3106	NA	NA
93.8326	NA	NA
94.0282	NA	NA
98.1851	NA	NA
98.6163	NA	NA
99.3023	NA	NA
102.0679	NA	NA
102.0747	NA	NA
102.9276	NA	NA
102.9375	NA	NA
103.0790	NA	NA
108.4295	NA	NA
110.4717	NA	NA
118.8213	NA	NA
118.8372	NA	NA
124.6855	NA	NA
135.6669	NA	NA
135.6903	NA	NA
137.4491	NA	NA
138.6991	NA	NA
140.2945	NA	NA
142.3110	NA	NA
147.4286	NA	NA
149.8374	NA	NA
150.2602	NA	NA
150.2631	NA	NA
150.2662	NA	NA
150.2689	NA	NA
150.2717	NA	NA
150.2744	NA	NA
150.2769	NA	NA
150.2794	NA	NA
150.2822	NA	NA
150.2848	NA	NA
150.2873	NA	NA
150.2899	NA	NA
150.2926	NA	NA
150.2952	NA	NA
150.2979	NA	NA
150.3007	NA	NA
150.3040	NA	NA
150.3072	NA	NA
150.3102	NA	NA
150.3136	NA	NA
150.3171	NA	NA
150.3205	NA	NA
150.3245	NA	NA
150.3279	NA	NA
150.3315	NA	NA
150.3355	NA	NA
150.3395	NA	NA
150.3432	NA	NA
150.3476	NA	NA
150.3515	NA	NA
150.3557	NA	NA
150.3602	NA	NA
150.3647	NA	NA
150.3689	NA	NA
150.3737	NA	NA
150.3781	NA	NA
150.3849	NA	NA
150.3894	NA	NA
150.3945	NA	NA
150.3991	NA	NA
150.4035	NA	NA
150.4090	NA	NA
150.4145	NA	NA
150.4195	NA	NA
150.4247	NA	NA
150.4302	NA	NA
150.4358	NA	NA
150.4404	NA	NA
150.4465	NA	NA
150.4530	NA	NA
150.4577	NA	NA
150.4644	NA	NA
