spike times	Vanne1 ON	Vanne1 OFF
30.0412	30.0201	30.0401
30.0449	90.0417	92.0419
30.0483	152.0444	152.2446
30.0523	212.2462	214.2462
30.0562	NA	NA
30.0602	NA	NA
30.0638	NA	NA
30.0684	NA	NA
30.0735	NA	NA
30.0792	NA	NA
30.0877	NA	NA
30.1011	NA	NA
90.0664	NA	NA
90.0703	NA	NA
90.0744	NA	NA
90.0785	NA	NA
90.0825	NA	NA
90.0864	NA	NA
90.0905	NA	NA
90.0952	NA	NA
90.1000	NA	NA
90.1062	NA	NA
90.1127	NA	NA
90.1190	NA	NA
90.1271	NA	NA
90.1355	NA	NA
90.1525	NA	NA
90.1650	NA	NA
90.1814	NA	NA
90.2105	NA	NA
90.2408	NA	NA
90.2891	NA	NA
90.3537	NA	NA
90.3662	NA	NA
90.4013	NA	NA
90.5689	NA	NA
90.6526	NA	NA
90.7024	NA	NA
90.7668	NA	NA
90.8478	NA	NA
90.9711	NA	NA
91.0417	NA	NA
91.2174	NA	NA
91.4192	NA	NA
91.6036	NA	NA
144.4346	NA	NA
152.0688	NA	NA
152.0730	NA	NA
152.0771	NA	NA
152.0818	NA	NA
152.0864	NA	NA
152.0913	NA	NA
152.0960	NA	NA
152.1008	NA	NA
152.1068	NA	NA
152.1129	NA	NA
152.1196	NA	NA
152.1281	NA	NA
152.1373	NA	NA
152.1503	NA	NA
152.1704	NA	NA
152.1823	NA	NA
152.2364	NA	NA
183.2535	NA	NA
183.2622	NA	NA
183.2803	NA	NA
212.2694	NA	NA
212.2732	NA	NA
212.2775	NA	NA
212.2813	NA	NA
212.2855	NA	NA
212.2901	NA	NA
212.2946	NA	NA
212.2989	NA	NA
212.3040	NA	NA
212.3089	NA	NA
212.3143	NA	NA
212.3207	NA	NA
212.3377	NA	NA
212.3463	NA	NA
212.3571	NA	NA
212.3693	NA	NA
212.3811	NA	NA
212.3930	NA	NA
212.4095	NA	NA
212.4407	NA	NA
212.4655	NA	NA
212.4907	NA	NA
212.5178	NA	NA
212.5689	NA	NA
212.6131	NA	NA
212.6727	NA	NA
212.6892	NA	NA
212.7048	NA	NA
212.7730	NA	NA
212.7950	NA	NA
212.8949	NA	NA
212.9147	NA	NA
212.9550	NA	NA
213.0931	NA	NA
213.2067	NA	NA
213.3593	NA	NA
213.4899	NA	NA
213.5181	NA	NA
213.7554	NA	NA
213.8830	NA	NA
240.5018	NA	NA
240.5148	NA	NA
243.7174	NA	NA
245.0235	NA	NA
266.0988	NA	NA
266.1075	NA	NA
266.1267	NA	NA
273.8333	NA	NA
284.1431	NA	NA
292.5439	NA	NA
296.9842	NA	NA
304.8919	NA	NA
329.5314	NA	NA
334.9573	NA	NA
334.9736	NA	NA
337.8708	NA	NA
358.2627	NA	NA
