spike times	Vanne1 ON	Vanne1 OFF
2.0707	30.0194	30.2194
12.8747	90.2221	90.2421
30.0319	150.2438	152.2440
30.0349	212.2466	214.2468
30.0377	NA	NA
30.0406	NA	NA
30.0434	NA	NA
30.0460	NA	NA
30.0486	NA	NA
30.0513	NA	NA
30.0541	NA	NA
30.0567	NA	NA
30.0594	NA	NA
30.0622	NA	NA
30.0650	NA	NA
30.0680	NA	NA
30.0710	NA	NA
30.0740	NA	NA
30.0772	NA	NA
30.0807	NA	NA
30.0845	NA	NA
30.0889	NA	NA
30.0928	NA	NA
30.0966	NA	NA
30.1037	NA	NA
30.1087	NA	NA
30.1131	NA	NA
30.1180	NA	NA
30.1236	NA	NA
30.1300	NA	NA
30.1347	NA	NA
30.1440	NA	NA
30.1507	NA	NA
30.1604	NA	NA
30.1672	NA	NA
30.1738	NA	NA
30.1817	NA	NA
30.1881	NA	NA
30.1940	NA	NA
30.2044	NA	NA
30.2111	NA	NA
30.2193	NA	NA
30.2325	NA	NA
30.2433	NA	NA
30.2626	NA	NA
30.2818	NA	NA
31.2213	NA	NA
31.4972	NA	NA
32.7570	NA	NA
33.2993	NA	NA
33.3258	NA	NA
33.3407	NA	NA
55.9374	NA	NA
90.2360	NA	NA
90.2391	NA	NA
90.2420	NA	NA
90.2446	NA	NA
90.2477	NA	NA
90.2504	NA	NA
90.2532	NA	NA
90.2560	NA	NA
90.2588	NA	NA
90.2618	NA	NA
90.2650	NA	NA
90.2680	NA	NA
90.2713	NA	NA
90.2748	NA	NA
90.2781	NA	NA
90.2817	NA	NA
90.2858	NA	NA
90.2899	NA	NA
90.2937	NA	NA
90.2978	NA	NA
90.3033	NA	NA
90.3095	NA	NA
90.3145	NA	NA
90.3202	NA	NA
90.3278	NA	NA
90.3353	NA	NA
90.3513	NA	NA
90.4881	NA	NA
93.8048	NA	NA
93.8169	NA	NA
150.2574	NA	NA
150.2606	NA	NA
150.2636	NA	NA
150.2664	NA	NA
150.2694	NA	NA
150.2722	NA	NA
150.2751	NA	NA
150.2780	NA	NA
150.2809	NA	NA
150.2838	NA	NA
150.2867	NA	NA
150.2897	NA	NA
150.2929	NA	NA
150.2960	NA	NA
150.2989	NA	NA
150.3019	NA	NA
150.3050	NA	NA
150.3084	NA	NA
150.3121	NA	NA
150.3160	NA	NA
150.3197	NA	NA
150.3237	NA	NA
150.3280	NA	NA
150.3339	NA	NA
150.3388	NA	NA
150.3435	NA	NA
150.3542	NA	NA
150.3585	NA	NA
150.3640	NA	NA
150.3696	NA	NA
150.3761	NA	NA
150.3842	NA	NA
150.3917	NA	NA
150.3986	NA	NA
150.4069	NA	NA
150.4140	NA	NA
150.4212	NA	NA
150.4304	NA	NA
150.4411	NA	NA
150.4526	NA	NA
150.4624	NA	NA
150.4728	NA	NA
150.4813	NA	NA
150.4922	NA	NA
150.5014	NA	NA
150.5125	NA	NA
150.5205	NA	NA
150.5336	NA	NA
150.5419	NA	NA
150.5536	NA	NA
150.5639	NA	NA
150.5734	NA	NA
150.5863	NA	NA
150.6035	NA	NA
150.6132	NA	NA
150.6342	NA	NA
150.6446	NA	NA
150.6534	NA	NA
150.6644	NA	NA
150.6839	NA	NA
150.6953	NA	NA
150.7029	NA	NA
150.7126	NA	NA
150.7304	NA	NA
150.7413	NA	NA
150.7528	NA	NA
150.7653	NA	NA
150.7807	NA	NA
150.7959	NA	NA
150.8077	NA	NA
150.8205	NA	NA
150.8313	NA	NA
150.8424	NA	NA
150.8674	NA	NA
150.8890	NA	NA
150.8979	NA	NA
150.9110	NA	NA
150.9270	NA	NA
150.9407	NA	NA
150.9551	NA	NA
150.9698	NA	NA
150.9867	NA	NA
151.0053	NA	NA
151.0210	NA	NA
151.0460	NA	NA
151.0578	NA	NA
151.0841	NA	NA
151.0943	NA	NA
151.1057	NA	NA
151.1140	NA	NA
151.1292	NA	NA
151.1420	NA	NA
151.1640	NA	NA
151.1772	NA	NA
151.1869	NA	NA
151.1993	NA	NA
151.2194	NA	NA
151.2391	NA	NA
151.2556	NA	NA
151.2711	NA	NA
151.2918	NA	NA
151.3170	NA	NA
151.3353	NA	NA
151.3471	NA	NA
151.3658	NA	NA
151.3865	NA	NA
151.3955	NA	NA
151.4112	NA	NA
151.4351	NA	NA
151.4521	NA	NA
151.4632	NA	NA
151.4785	NA	NA
151.4909	NA	NA
151.5186	NA	NA
151.5402	NA	NA
151.5653	NA	NA
151.5927	NA	NA
151.6093	NA	NA
151.6408	NA	NA
151.6735	NA	NA
151.6964	NA	NA
151.7068	NA	NA
151.7279	NA	NA
151.7486	NA	NA
151.7624	NA	NA
151.7885	NA	NA
151.8091	NA	NA
151.8219	NA	NA
151.8411	NA	NA
151.8614	NA	NA
151.8889	NA	NA
151.9148	NA	NA
151.9325	NA	NA
151.9538	NA	NA
151.9713	NA	NA
151.9952	NA	NA
152.0400	NA	NA
152.0631	NA	NA
152.0863	NA	NA
152.1179	NA	NA
152.1284	NA	NA
152.1527	NA	NA
152.1824	NA	NA
152.2107	NA	NA
152.2292	NA	NA
152.2535	NA	NA
153.0063	NA	NA
153.1016	NA	NA
153.1920	NA	NA
153.2061	NA	NA
153.5024	NA	NA
153.5787	NA	NA
153.7940	NA	NA
153.9006	NA	NA
153.9111	NA	NA
153.9516	NA	NA
154.3530	NA	NA
154.3721	NA	NA
154.4060	NA	NA
154.4364	NA	NA
154.7029	NA	NA
154.7235	NA	NA
154.9801	NA	NA
155.4562	NA	NA
155.6194	NA	NA
155.7082	NA	NA
156.3106	NA	NA
156.9785	NA	NA
157.3777	NA	NA
158.0479	NA	NA
159.1694	NA	NA
159.4548	NA	NA
160.3846	NA	NA
160.5535	NA	NA
161.7471	NA	NA
161.9394	NA	NA
162.0519	NA	NA
162.7354	NA	NA
163.0690	NA	NA
163.2011	NA	NA
163.6743	NA	NA
164.1900	NA	NA
165.2746	NA	NA
165.9607	NA	NA
166.8870	NA	NA
166.9844	NA	NA
167.1951	NA	NA
167.2181	NA	NA
167.3562	NA	NA
167.3879	NA	NA
167.9054	NA	NA
168.1966	NA	NA
169.5117	NA	NA
169.5267	NA	NA
169.7976	NA	NA
170.5395	NA	NA
172.1956	NA	NA
174.4065	NA	NA
174.7340	NA	NA
175.5453	NA	NA
176.0369	NA	NA
176.7158	NA	NA
178.9470	NA	NA
180.2306	NA	NA
180.5378	NA	NA
180.5495	NA	NA
181.7393	NA	NA
183.1492	NA	NA
183.2253	NA	NA
185.1096	NA	NA
186.1665	NA	NA
187.1410	NA	NA
189.5834	NA	NA
189.6001	NA	NA
189.6797	NA	NA
193.6333	NA	NA
