spike times	Vanne1 ON	Vanne1 OFF	Vanne2 ON	Vanne2 OFF
15.2809	NA	NA	NA	NA
15.3312	NA	NA	NA	NA
15.5018	NA	NA	NA	NA
15.6767	NA	NA	NA	NA
15.6865	NA	NA	NA	NA
15.6975	NA	NA	NA	NA
15.7096	NA	NA	NA	NA
15.7388	NA	NA	NA	NA
15.8204	NA	NA	NA	NA
15.9445	NA	NA	NA	NA
15.9962	NA	NA	NA	NA
16.0766	NA	NA	NA	NA
16.0909	NA	NA	NA	NA
16.1126	NA	NA	NA	NA
16.2229	NA	NA	NA	NA
16.2353	NA	NA	NA	NA
16.2723	NA	NA	NA	NA
16.3081	NA	NA	NA	NA
16.5855	NA	NA	NA	NA
16.8354	NA	NA	NA	NA
16.8880	NA	NA	NA	NA
17.0469	NA	NA	NA	NA
17.0542	NA	NA	NA	NA
17.1286	NA	NA	NA	NA
17.1795	NA	NA	NA	NA
17.2008	NA	NA	NA	NA
17.5058	NA	NA	NA	NA
17.5192	NA	NA	NA	NA
17.5305	NA	NA	NA	NA
17.7515	NA	NA	NA	NA
17.8538	NA	NA	NA	NA
17.9072	NA	NA	NA	NA
17.9207	NA	NA	NA	NA
18.3801	NA	NA	NA	NA
18.3920	NA	NA	NA	NA
18.4015	NA	NA	NA	NA
18.4103	NA	NA	NA	NA
18.6254	NA	NA	NA	NA
18.6418	NA	NA	NA	NA
18.6567	NA	NA	NA	NA
18.7232	NA	NA	NA	NA
19.2198	NA	NA	NA	NA
19.2278	NA	NA	NA	NA
19.2667	NA	NA	NA	NA
19.2773	NA	NA	NA	NA
19.2929	NA	NA	NA	NA
19.6935	NA	NA	NA	NA
19.7007	NA	NA	NA	NA
19.8066	NA	NA	NA	NA
19.9919	NA	NA	NA	NA
20.0865	NA	NA	NA	NA
20.0994	NA	NA	NA	NA
20.1263	NA	NA	NA	NA
20.1404	NA	NA	NA	NA
20.1536	NA	NA	NA	NA
20.1639	NA	NA	NA	NA
20.3276	NA	NA	NA	NA
20.4148	NA	NA	NA	NA
20.4476	NA	NA	NA	NA
20.4827	NA	NA	NA	NA
20.5577	NA	NA	NA	NA
20.5693	NA	NA	NA	NA
20.6065	NA	NA	NA	NA
20.6481	NA	NA	NA	NA
20.8200	NA	NA	NA	NA
21.0868	NA	NA	NA	NA
21.0995	NA	NA	NA	NA
21.3378	NA	NA	NA	NA
21.3459	NA	NA	NA	NA
21.3708	NA	NA	NA	NA
21.4985	NA	NA	NA	NA
21.5185	NA	NA	NA	NA
21.9831	NA	NA	NA	NA
21.9952	NA	NA	NA	NA
22.1003	NA	NA	NA	NA
22.2376	NA	NA	NA	NA
22.2464	NA	NA	NA	NA
22.2840	NA	NA	NA	NA
22.2930	NA	NA	NA	NA
22.3213	NA	NA	NA	NA
22.9929	NA	NA	NA	NA
23.2946	NA	NA	NA	NA
23.3051	NA	NA	NA	NA
23.3233	NA	NA	NA	NA
23.3810	NA	NA	NA	NA
23.3924	NA	NA	NA	NA
23.6400	NA	NA	NA	NA
23.6557	NA	NA	NA	NA
23.7949	NA	NA	NA	NA
23.8097	NA	NA	NA	NA
23.8224	NA	NA	NA	NA
24.1811	NA	NA	NA	NA
24.2105	NA	NA	NA	NA
24.2190	NA	NA	NA	NA
24.3747	NA	NA	NA	NA
24.4046	NA	NA	NA	NA
24.4981	NA	NA	NA	NA
24.5741	NA	NA	NA	NA
24.7160	NA	NA	NA	NA
24.7272	NA	NA	NA	NA
24.7369	NA	NA	NA	NA
24.9793	NA	NA	NA	NA
24.9918	NA	NA	NA	NA
25.0393	NA	NA	NA	NA
25.1521	NA	NA	NA	NA
25.1797	NA	NA	NA	NA
25.4615	NA	NA	NA	NA
25.4718	NA	NA	NA	NA
25.5145	NA	NA	NA	NA
25.8437	NA	NA	NA	NA
25.9658	NA	NA	NA	NA
26.0317	NA	NA	NA	NA
26.0513	NA	NA	NA	NA
26.0641	NA	NA	NA	NA
26.0786	NA	NA	NA	NA
26.0931	NA	NA	NA	NA
26.2382	NA	NA	NA	NA
26.9458	NA	NA	NA	NA
26.9673	NA	NA	NA	NA
26.9831	NA	NA	NA	NA
27.1300	NA	NA	NA	NA
27.1419	NA	NA	NA	NA
27.2676	NA	NA	NA	NA
27.2797	NA	NA	NA	NA
27.2921	NA	NA	NA	NA
27.3268	NA	NA	NA	NA
27.5248	NA	NA	NA	NA
27.6627	NA	NA	NA	NA
27.6753	NA	NA	NA	NA
27.7580	NA	NA	NA	NA
27.8271	NA	NA	NA	NA
28.0831	NA	NA	NA	NA
28.0919	NA	NA	NA	NA
28.6156	NA	NA	NA	NA
28.7641	NA	NA	NA	NA
28.9172	NA	NA	NA	NA
29.0677	NA	NA	NA	NA
29.1869	NA	NA	NA	NA
29.2767	NA	NA	NA	NA
29.3891	NA	NA	NA	NA
29.6368	NA	NA	NA	NA
29.6485	NA	NA	NA	NA
29.7444	NA	NA	NA	NA
29.7527	NA	NA	NA	NA
29.7630	NA	NA	NA	NA
29.9573	NA	NA	NA	NA
30.0646	NA	NA	NA	NA
30.1161	NA	NA	NA	NA
30.1573	NA	NA	NA	NA
30.1727	NA	NA	NA	NA
30.2686	NA	NA	NA	NA
30.2873	NA	NA	NA	NA
30.2992	NA	NA	NA	NA
30.7241	NA	NA	NA	NA
30.8396	NA	NA	NA	NA
31.0228	NA	NA	NA	NA
31.0340	NA	NA	NA	NA
31.0432	NA	NA	NA	NA
31.2441	NA	NA	NA	NA
31.7976	NA	NA	NA	NA
31.8043	NA	NA	NA	NA
31.8170	NA	NA	NA	NA
31.8266	NA	NA	NA	NA
31.9284	NA	NA	NA	NA
31.9394	NA	NA	NA	NA
31.9617	NA	NA	NA	NA
31.9778	NA	NA	NA	NA
32.3396	NA	NA	NA	NA
32.3458	NA	NA	NA	NA
32.3552	NA	NA	NA	NA
32.3757	NA	NA	NA	NA
32.3998	NA	NA	NA	NA
32.6735	NA	NA	NA	NA
32.8095	NA	NA	NA	NA
33.0910	NA	NA	NA	NA
33.1207	NA	NA	NA	NA
33.6667	NA	NA	NA	NA
33.6795	NA	NA	NA	NA
33.7375	NA	NA	NA	NA
33.7858	NA	NA	NA	NA
34.0337	NA	NA	NA	NA
34.3813	NA	NA	NA	NA
34.4053	NA	NA	NA	NA
34.4166	NA	NA	NA	NA
34.4393	NA	NA	NA	NA
34.4477	NA	NA	NA	NA
34.4570	NA	NA	NA	NA
34.4704	NA	NA	NA	NA
34.6214	NA	NA	NA	NA
34.6314	NA	NA	NA	NA
34.6677	NA	NA	NA	NA
34.7333	NA	NA	NA	NA
34.7426	NA	NA	NA	NA
34.9423	NA	NA	NA	NA
35.0559	NA	NA	NA	NA
35.4997	NA	NA	NA	NA
35.6619	NA	NA	NA	NA
35.7787	NA	NA	NA	NA
35.8503	NA	NA	NA	NA
35.9305	NA	NA	NA	NA
35.9638	NA	NA	NA	NA
36.2622	NA	NA	NA	NA
36.2722	NA	NA	NA	NA
36.2833	NA	NA	NA	NA
36.3163	NA	NA	NA	NA
36.5447	NA	NA	NA	NA
36.5530	NA	NA	NA	NA
36.5854	NA	NA	NA	NA
36.8984	NA	NA	NA	NA
36.9237	NA	NA	NA	NA
37.0748	NA	NA	NA	NA
37.0912	NA	NA	NA	NA
37.1099	NA	NA	NA	NA
37.1278	NA	NA	NA	NA
37.3847	NA	NA	NA	NA
37.4031	NA	NA	NA	NA
37.7142	NA	NA	NA	NA
37.9576	NA	NA	NA	NA
37.9666	NA	NA	NA	NA
38.0925	NA	NA	NA	NA
38.1025	NA	NA	NA	NA
38.1212	NA	NA	NA	NA
38.1459	NA	NA	NA	NA
38.5304	NA	NA	NA	NA
38.5691	NA	NA	NA	NA
38.6256	NA	NA	NA	NA
38.7973	NA	NA	NA	NA
38.8107	NA	NA	NA	NA
39.2034	NA	NA	NA	NA
39.3149	NA	NA	NA	NA
39.3335	NA	NA	NA	NA
39.5792	NA	NA	NA	NA
39.7397	NA	NA	NA	NA
39.8380	NA	NA	NA	NA
39.9175	NA	NA	NA	NA
39.9730	NA	NA	NA	NA
40.1036	NA	NA	NA	NA
40.1304	NA	NA	NA	NA
40.6804	NA	NA	NA	NA
40.9815	NA	NA	NA	NA
41.0362	NA	NA	NA	NA
41.0523	NA	NA	NA	NA
41.2695	NA	NA	NA	NA
41.5072	NA	NA	NA	NA
41.7285	NA	NA	NA	NA
41.7985	NA	NA	NA	NA
41.8626	NA	NA	NA	NA
41.8936	NA	NA	NA	NA
41.9945	NA	NA	NA	NA
42.0240	NA	NA	NA	NA
42.0353	NA	NA	NA	NA
42.1681	NA	NA	NA	NA
42.1795	NA	NA	NA	NA
42.4751	NA	NA	NA	NA
42.5717	NA	NA	NA	NA
42.5846	NA	NA	NA	NA
42.8675	NA	NA	NA	NA
43.0119	NA	NA	NA	NA
43.0349	NA	NA	NA	NA
43.0443	NA	NA	NA	NA
43.0567	NA	NA	NA	NA
43.0701	NA	NA	NA	NA
43.1184	NA	NA	NA	NA
43.2721	NA	NA	NA	NA
43.2875	NA	NA	NA	NA
43.3189	NA	NA	NA	NA
43.3281	NA	NA	NA	NA
43.7457	NA	NA	NA	NA
43.7759	NA	NA	NA	NA
43.7846	NA	NA	NA	NA
44.1291	NA	NA	NA	NA
44.1358	NA	NA	NA	NA
44.1521	NA	NA	NA	NA
44.1812	NA	NA	NA	NA
44.2241	NA	NA	NA	NA
44.2523	NA	NA	NA	NA
44.5402	NA	NA	NA	NA
44.5525	NA	NA	NA	NA
44.7702	NA	NA	NA	NA
44.7802	NA	NA	NA	NA
44.7923	NA	NA	NA	NA
44.8277	NA	NA	NA	NA
45.1301	NA	NA	NA	NA
45.1642	NA	NA	NA	NA
45.3970	NA	NA	NA	NA
45.4373	NA	NA	NA	NA
45.4516	NA	NA	NA	NA
45.5546	NA	NA	NA	NA
45.5627	NA	NA	NA	NA
45.5725	NA	NA	NA	NA
45.9496	NA	NA	NA	NA
45.9584	NA	NA	NA	NA
46.3239	NA	NA	NA	NA
46.3401	NA	NA	NA	NA
46.3582	NA	NA	NA	NA
46.4995	NA	NA	NA	NA
46.5089	NA	NA	NA	NA
46.5370	NA	NA	NA	NA
46.7762	NA	NA	NA	NA
46.7988	NA	NA	NA	NA
46.8681	NA	NA	NA	NA
46.9601	NA	NA	NA	NA
47.2461	NA	NA	NA	NA
47.2562	NA	NA	NA	NA
47.4766	NA	NA	NA	NA
47.5380	NA	NA	NA	NA
47.6004	NA	NA	NA	NA
47.9592	NA	NA	NA	NA
47.9678	NA	NA	NA	NA
48.0050	NA	NA	NA	NA
48.2419	NA	NA	NA	NA
48.4588	NA	NA	NA	NA
48.4870	NA	NA	NA	NA
48.7901	NA	NA	NA	NA
48.8003	NA	NA	NA	NA
48.8106	NA	NA	NA	NA
48.8454	NA	NA	NA	NA
48.9605	NA	NA	NA	NA
49.0775	NA	NA	NA	NA
49.3003	NA	NA	NA	NA
49.3079	NA	NA	NA	NA
49.3194	NA	NA	NA	NA
49.3505	NA	NA	NA	NA
49.5416	NA	NA	NA	NA
49.5845	NA	NA	NA	NA
49.6709	NA	NA	NA	NA
49.8141	NA	NA	NA	NA
49.8353	NA	NA	NA	NA
50.2258	NA	NA	NA	NA
50.4857	NA	NA	NA	NA
50.5877	NA	NA	NA	NA
50.6113	NA	NA	NA	NA
50.8641	NA	NA	NA	NA
50.9089	NA	NA	NA	NA
50.9296	NA	NA	NA	NA
51.1093	NA	NA	NA	NA
51.2566	NA	NA	NA	NA
51.2653	NA	NA	NA	NA
51.2893	NA	NA	NA	NA
51.3708	NA	NA	NA	NA
51.5372	NA	NA	NA	NA
51.5438	NA	NA	NA	NA
51.5564	NA	NA	NA	NA
51.6956	NA	NA	NA	NA
51.7840	NA	NA	NA	NA
51.8163	NA	NA	NA	NA
52.1422	NA	NA	NA	NA
52.1539	NA	NA	NA	NA
52.1724	NA	NA	NA	NA
52.2933	NA	NA	NA	NA
52.3694	NA	NA	NA	NA
52.4903	NA	NA	NA	NA
52.5048	NA	NA	NA	NA
52.7018	NA	NA	NA	NA
53.0302	NA	NA	NA	NA
53.0649	NA	NA	NA	NA
53.0789	NA	NA	NA	NA
53.0965	NA	NA	NA	NA
53.1044	NA	NA	NA	NA
53.1364	NA	NA	NA	NA
53.2814	NA	NA	NA	NA
53.3259	NA	NA	NA	NA
53.4683	NA	NA	NA	NA
53.5389	NA	NA	NA	NA
53.5776	NA	NA	NA	NA
53.9004	NA	NA	NA	NA
54.1372	NA	NA	NA	NA
54.3968	NA	NA	NA	NA
54.5112	NA	NA	NA	NA
54.7018	NA	NA	NA	NA
54.7546	NA	NA	NA	NA
54.9410	NA	NA	NA	NA
54.9572	NA	NA	NA	NA
54.9680	NA	NA	NA	NA
54.9813	NA	NA	NA	NA
55.0055	NA	NA	NA	NA
55.2196	NA	NA	NA	NA
55.2341	NA	NA	NA	NA
55.3958	NA	NA	NA	NA
55.6620	NA	NA	NA	NA
55.6680	NA	NA	NA	NA
55.6738	NA	NA	NA	NA
55.6821	NA	NA	NA	NA
55.6895	NA	NA	NA	NA
55.6985	NA	NA	NA	NA
55.7137	NA	NA	NA	NA
55.7904	NA	NA	NA	NA
55.8098	NA	NA	NA	NA
55.8264	NA	NA	NA	NA
56.0900	NA	NA	NA	NA
56.3526	NA	NA	NA	NA
56.3682	NA	NA	NA	NA
56.6659	NA	NA	NA	NA
56.8590	NA	NA	NA	NA
56.9927	NA	NA	NA	NA
57.0311	NA	NA	NA	NA
57.6877	NA	NA	NA	NA
57.7054	NA	NA	NA	NA
57.8671	NA	NA	NA	NA
57.8800	NA	NA	NA	NA
57.9348	NA	NA	NA	NA
57.9543	NA	NA	NA	NA
58.2565	NA	NA	NA	NA
58.2658	NA	NA	NA	NA
58.2825	NA	NA	NA	NA
58.3715	NA	NA	NA	NA
58.3893	NA	NA	NA	NA
58.4155	NA	NA	NA	NA
58.6904	NA	NA	NA	NA
58.7211	NA	NA	NA	NA
59.0916	NA	NA	NA	NA
59.1938	NA	NA	NA	NA
59.2210	NA	NA	NA	NA
59.5641	NA	NA	NA	NA
59.5740	NA	NA	NA	NA
59.5820	NA	NA	NA	NA
59.5882	NA	NA	NA	NA
59.6146	NA	NA	NA	NA
59.7647	NA	NA	NA	NA
59.7790	NA	NA	NA	NA
59.9779	NA	NA	NA	NA
59.9859	NA	NA	NA	NA
60.0531	NA	NA	NA	NA
60.0654	NA	NA	NA	NA
60.0716	NA	NA	NA	NA
60.0840	NA	NA	NA	NA
60.0960	NA	NA	NA	NA
60.1024	NA	NA	NA	NA
60.1110	NA	NA	NA	NA
60.1178	NA	NA	NA	NA
60.1260	NA	NA	NA	NA
60.1382	NA	NA	NA	NA
60.1479	NA	NA	NA	NA
60.1568	NA	NA	NA	NA
60.1678	NA	NA	NA	NA
60.1757	NA	NA	NA	NA
60.1847	NA	NA	NA	NA
60.1948	NA	NA	NA	NA
60.2122	NA	NA	NA	NA
60.2238	NA	NA	NA	NA
60.2378	NA	NA	NA	NA
60.2538	NA	NA	NA	NA
60.2719	NA	NA	NA	NA
60.2850	NA	NA	NA	NA
60.2936	NA	NA	NA	NA
60.3088	NA	NA	NA	NA
60.3299	NA	NA	NA	NA
60.3649	NA	NA	NA	NA
60.3765	NA	NA	NA	NA
60.3840	NA	NA	NA	NA
60.3986	NA	NA	NA	NA
60.4621	NA	NA	NA	NA
60.5046	NA	NA	NA	NA
60.5342	NA	NA	NA	NA
60.5495	NA	NA	NA	NA
60.5803	NA	NA	NA	NA
60.6639	NA	NA	NA	NA
60.6719	NA	NA	NA	NA
60.7667	NA	NA	NA	NA
60.7797	NA	NA	NA	NA
60.8046	NA	NA	NA	NA
60.8146	NA	NA	NA	NA
60.8307	NA	NA	NA	NA
60.8815	NA	NA	NA	NA
60.8940	NA	NA	NA	NA
60.9669	NA	NA	NA	NA
60.9766	NA	NA	NA	NA
61.0011	NA	NA	NA	NA
61.0272	NA	NA	NA	NA
61.0465	NA	NA	NA	NA
61.0630	NA	NA	NA	NA
61.1002	NA	NA	NA	NA
61.1422	NA	NA	NA	NA
61.2769	NA	NA	NA	NA
61.2940	NA	NA	NA	NA
61.3141	NA	NA	NA	NA
61.3533	NA	NA	NA	NA
61.3879	NA	NA	NA	NA
61.4195	NA	NA	NA	NA
61.4339	NA	NA	NA	NA
61.4572	NA	NA	NA	NA
61.4728	NA	NA	NA	NA
61.5064	NA	NA	NA	NA
61.5449	NA	NA	NA	NA
61.5924	NA	NA	NA	NA
61.6348	NA	NA	NA	NA
61.7522	NA	NA	NA	NA
61.7685	NA	NA	NA	NA
61.7804	NA	NA	NA	NA
61.8029	NA	NA	NA	NA
61.8622	NA	NA	NA	NA
61.8729	NA	NA	NA	NA
61.8856	NA	NA	NA	NA
61.8976	NA	NA	NA	NA
61.9601	NA	NA	NA	NA
61.9943	NA	NA	NA	NA
62.4821	NA	NA	NA	NA
62.5022	NA	NA	NA	NA
62.7446	NA	NA	NA	NA
62.7557	NA	NA	NA	NA
62.7634	NA	NA	NA	NA
63.0369	NA	NA	NA	NA
63.1718	NA	NA	NA	NA
63.1813	NA	NA	NA	NA
63.1954	NA	NA	NA	NA
63.3308	NA	NA	NA	NA
63.4371	NA	NA	NA	NA
63.5198	NA	NA	NA	NA
63.6607	NA	NA	NA	NA
63.6843	NA	NA	NA	NA
63.7185	NA	NA	NA	NA
63.7306	NA	NA	NA	NA
63.9371	NA	NA	NA	NA
64.1007	NA	NA	NA	NA
64.1839	NA	NA	NA	NA
64.2325	NA	NA	NA	NA
64.3090	NA	NA	NA	NA
64.4021	NA	NA	NA	NA
64.5335	NA	NA	NA	NA
64.5758	NA	NA	NA	NA
64.6281	NA	NA	NA	NA
64.8098	NA	NA	NA	NA
64.8667	NA	NA	NA	NA
64.9690	NA	NA	NA	NA
65.0965	NA	NA	NA	NA
65.1702	NA	NA	NA	NA
65.2132	NA	NA	NA	NA
65.4858	NA	NA	NA	NA
65.6880	NA	NA	NA	NA
65.7241	NA	NA	NA	NA
65.7320	NA	NA	NA	NA
65.8338	NA	NA	NA	NA
66.0469	NA	NA	NA	NA
66.1421	NA	NA	NA	NA
66.1562	NA	NA	NA	NA
66.3560	NA	NA	NA	NA
66.6322	NA	NA	NA	NA
66.6458	NA	NA	NA	NA
66.6606	NA	NA	NA	NA
66.6794	NA	NA	NA	NA
66.6958	NA	NA	NA	NA
66.8838	NA	NA	NA	NA
66.9249	NA	NA	NA	NA
67.1784	NA	NA	NA	NA
67.1876	NA	NA	NA	NA
67.1968	NA	NA	NA	NA
67.4736	NA	NA	NA	NA
67.5168	NA	NA	NA	NA
67.5276	NA	NA	NA	NA
67.5384	NA	NA	NA	NA
67.5621	NA	NA	NA	NA
67.5817	NA	NA	NA	NA
67.7789	NA	NA	NA	NA
67.8081	NA	NA	NA	NA
67.8207	NA	NA	NA	NA
67.9775	NA	NA	NA	NA
67.9994	NA	NA	NA	NA
68.2147	NA	NA	NA	NA
68.2278	NA	NA	NA	NA
68.2370	NA	NA	NA	NA
68.2530	NA	NA	NA	NA
68.4656	NA	NA	NA	NA
68.5077	NA	NA	NA	NA
68.7031	NA	NA	NA	NA
68.9129	NA	NA	NA	NA
69.0936	NA	NA	NA	NA
69.1522	NA	NA	NA	NA
69.1826	NA	NA	NA	NA
69.3537	NA	NA	NA	NA
69.3905	NA	NA	NA	NA
69.5625	NA	NA	NA	NA
69.5950	NA	NA	NA	NA
69.6034	NA	NA	NA	NA
69.7260	NA	NA	NA	NA
69.7899	NA	NA	NA	NA
69.8000	NA	NA	NA	NA
69.9040	NA	NA	NA	NA
70.0344	NA	NA	NA	NA
70.0567	NA	NA	NA	NA
70.3234	NA	NA	NA	NA
70.6459	NA	NA	NA	NA
70.7768	NA	NA	NA	NA
70.7996	NA	NA	NA	NA
70.8140	NA	NA	NA	NA
70.9802	NA	NA	NA	NA
71.0312	NA	NA	NA	NA
71.0432	NA	NA	NA	NA
71.1102	NA	NA	NA	NA
71.1989	NA	NA	NA	NA
71.4478	NA	NA	NA	NA
71.4589	NA	NA	NA	NA
71.6148	NA	NA	NA	NA
71.7161	NA	NA	NA	NA
71.7327	NA	NA	NA	NA
71.9645	NA	NA	NA	NA
72.0460	NA	NA	NA	NA
72.0729	NA	NA	NA	NA
72.0909	NA	NA	NA	NA
72.0994	NA	NA	NA	NA
72.2591	NA	NA	NA	NA
72.3085	NA	NA	NA	NA
72.3187	NA	NA	NA	NA
72.3321	NA	NA	NA	NA
72.3884	NA	NA	NA	NA
72.6964	NA	NA	NA	NA
72.8310	NA	NA	NA	NA
72.9682	NA	NA	NA	NA
72.9827	NA	NA	NA	NA
72.9939	NA	NA	NA	NA
73.1008	NA	NA	NA	NA
73.5861	NA	NA	NA	NA
73.7447	NA	NA	NA	NA
73.8413	NA	NA	NA	NA
73.9052	NA	NA	NA	NA
73.9320	NA	NA	NA	NA
74.2263	NA	NA	NA	NA
74.4349	NA	NA	NA	NA
74.4716	NA	NA	NA	NA
74.4864	NA	NA	NA	NA
74.4986	NA	NA	NA	NA
74.8089	NA	NA	NA	NA
75.2148	NA	NA	NA	NA
75.4904	NA	NA	NA	NA
75.8790	NA	NA	NA	NA
75.9136	NA	NA	NA	NA
75.9387	NA	NA	NA	NA
75.9763	NA	NA	NA	NA
76.0025	NA	NA	NA	NA
76.2025	NA	NA	NA	NA
76.3203	NA	NA	NA	NA
76.5187	NA	NA	NA	NA
76.5354	NA	NA	NA	NA
76.5937	NA	NA	NA	NA
76.8887	NA	NA	NA	NA
76.9138	NA	NA	NA	NA
77.4812	NA	NA	NA	NA
77.4901	NA	NA	NA	NA
77.4982	NA	NA	NA	NA
77.6221	NA	NA	NA	NA
77.6884	NA	NA	NA	NA
77.7216	NA	NA	NA	NA
78.0534	NA	NA	NA	NA
78.8087	NA	NA	NA	NA
78.8221	NA	NA	NA	NA
78.8354	NA	NA	NA	NA
