spike times	Vanne1 ON	Vanne1 OFF	Vanne2 ON	Vanne2 OFF
23.9125	NA	NA	NA	NA
24.2183	NA	NA	NA	NA
24.8360	NA	NA	NA	NA
24.9445	NA	NA	NA	NA
24.9521	NA	NA	NA	NA
24.9613	NA	NA	NA	NA
25.1711	NA	NA	NA	NA
25.9182	NA	NA	NA	NA
25.9836	NA	NA	NA	NA
25.9915	NA	NA	NA	NA
26.0142	NA	NA	NA	NA
26.6609	NA	NA	NA	NA
26.8568	NA	NA	NA	NA
26.8655	NA	NA	NA	NA
26.8721	NA	NA	NA	NA
26.9590	NA	NA	NA	NA
27.2285	NA	NA	NA	NA
27.4072	NA	NA	NA	NA
28.1186	NA	NA	NA	NA
28.1238	NA	NA	NA	NA
28.1319	NA	NA	NA	NA
28.5294	NA	NA	NA	NA
28.5453	NA	NA	NA	NA
28.6794	NA	NA	NA	NA
29.4205	NA	NA	NA	NA
29.4382	NA	NA	NA	NA
30.1106	NA	NA	NA	NA
30.1273	NA	NA	NA	NA
30.1791	NA	NA	NA	NA
30.1854	NA	NA	NA	NA
30.4556	NA	NA	NA	NA
30.4670	NA	NA	NA	NA
30.8143	NA	NA	NA	NA
30.8209	NA	NA	NA	NA
30.8347	NA	NA	NA	NA
30.8884	NA	NA	NA	NA
31.0479	NA	NA	NA	NA
31.0562	NA	NA	NA	NA
31.2718	NA	NA	NA	NA
31.4124	NA	NA	NA	NA
32.5364	NA	NA	NA	NA
32.5913	NA	NA	NA	NA
32.6145	NA	NA	NA	NA
32.6217	NA	NA	NA	NA
32.6547	NA	NA	NA	NA
32.8765	NA	NA	NA	NA
32.8837	NA	NA	NA	NA
33.2983	NA	NA	NA	NA
33.3081	NA	NA	NA	NA
34.1952	NA	NA	NA	NA
34.2277	NA	NA	NA	NA
34.6639	NA	NA	NA	NA
35.0331	NA	NA	NA	NA
35.0451	NA	NA	NA	NA
35.2195	NA	NA	NA	NA
36.1699	NA	NA	NA	NA
36.5963	NA	NA	NA	NA
36.6776	NA	NA	NA	NA
36.9545	NA	NA	NA	NA
37.4280	NA	NA	NA	NA
37.7006	NA	NA	NA	NA
37.7207	NA	NA	NA	NA
37.9818	NA	NA	NA	NA
38.0045	NA	NA	NA	NA
38.5312	NA	NA	NA	NA
38.5788	NA	NA	NA	NA
38.6007	NA	NA	NA	NA
38.7174	NA	NA	NA	NA
38.8684	NA	NA	NA	NA
38.8808	NA	NA	NA	NA
39.0436	NA	NA	NA	NA
39.2131	NA	NA	NA	NA
39.5312	NA	NA	NA	NA
39.6606	NA	NA	NA	NA
39.6741	NA	NA	NA	NA
39.8458	NA	NA	NA	NA
40.2791	NA	NA	NA	NA
40.2953	NA	NA	NA	NA
40.5010	NA	NA	NA	NA
40.6174	NA	NA	NA	NA
40.6326	NA	NA	NA	NA
40.7985	NA	NA	NA	NA
40.8384	NA	NA	NA	NA
41.3444	NA	NA	NA	NA
41.3549	NA	NA	NA	NA
41.4943	NA	NA	NA	NA
41.8149	NA	NA	NA	NA
41.8309	NA	NA	NA	NA
41.9286	NA	NA	NA	NA
41.9707	NA	NA	NA	NA
42.4144	NA	NA	NA	NA
42.4283	NA	NA	NA	NA
42.8014	NA	NA	NA	NA
42.8111	NA	NA	NA	NA
43.2187	NA	NA	NA	NA
43.8365	NA	NA	NA	NA
43.8488	NA	NA	NA	NA
43.8617	NA	NA	NA	NA
43.8797	NA	NA	NA	NA
43.9984	NA	NA	NA	NA
44.4188	NA	NA	NA	NA
44.4383	NA	NA	NA	NA
44.9117	NA	NA	NA	NA
44.9258	NA	NA	NA	NA
44.9986	NA	NA	NA	NA
45.5443	NA	NA	NA	NA
45.8979	NA	NA	NA	NA
45.9840	NA	NA	NA	NA
45.9929	NA	NA	NA	NA
46.0101	NA	NA	NA	NA
46.2872	NA	NA	NA	NA
46.4788	NA	NA	NA	NA
46.6436	NA	NA	NA	NA
46.6661	NA	NA	NA	NA
46.8701	NA	NA	NA	NA
47.0329	NA	NA	NA	NA
47.1191	NA	NA	NA	NA
47.1244	NA	NA	NA	NA
47.3543	NA	NA	NA	NA
47.4426	NA	NA	NA	NA
47.4490	NA	NA	NA	NA
47.9277	NA	NA	NA	NA
47.9608	NA	NA	NA	NA
48.2236	NA	NA	NA	NA
48.6418	NA	NA	NA	NA
48.9464	NA	NA	NA	NA
48.9527	NA	NA	NA	NA
49.4197	NA	NA	NA	NA
49.6193	NA	NA	NA	NA
50.8439	NA	NA	NA	NA
50.8688	NA	NA	NA	NA
50.8792	NA	NA	NA	NA
51.7082	NA	NA	NA	NA
51.9162	NA	NA	NA	NA
51.9311	NA	NA	NA	NA
52.1576	NA	NA	NA	NA
52.1657	NA	NA	NA	NA
52.5788	NA	NA	NA	NA
52.5891	NA	NA	NA	NA
52.6866	NA	NA	NA	NA
52.8468	NA	NA	NA	NA
53.7508	NA	NA	NA	NA
54.0152	NA	NA	NA	NA
54.0963	NA	NA	NA	NA
54.5392	NA	NA	NA	NA
54.5486	NA	NA	NA	NA
55.0254	NA	NA	NA	NA
55.5959	NA	NA	NA	NA
55.8339	NA	NA	NA	NA
55.9073	NA	NA	NA	NA
55.9164	NA	NA	NA	NA
55.9312	NA	NA	NA	NA
55.9396	NA	NA	NA	NA
55.9459	NA	NA	NA	NA
55.9917	NA	NA	NA	NA
56.2396	NA	NA	NA	NA
56.2473	NA	NA	NA	NA
56.4972	NA	NA	NA	NA
56.5034	NA	NA	NA	NA
57.0416	NA	NA	NA	NA
57.2654	NA	NA	NA	NA
57.4421	NA	NA	NA	NA
57.6694	NA	NA	NA	NA
57.6774	NA	NA	NA	NA
58.2207	NA	NA	NA	NA
58.2376	NA	NA	NA	NA
58.2509	NA	NA	NA	NA
58.4915	NA	NA	NA	NA
58.9702	NA	NA	NA	NA
59.3238	NA	NA	NA	NA
59.7412	NA	NA	NA	NA
60.0459	NA	NA	NA	NA
60.0504	NA	NA	NA	NA
60.0546	NA	NA	NA	NA
60.0593	NA	NA	NA	NA
60.0634	NA	NA	NA	NA
60.0667	NA	NA	NA	NA
60.0704	NA	NA	NA	NA
60.0738	NA	NA	NA	NA
60.0776	NA	NA	NA	NA
60.0817	NA	NA	NA	NA
60.0852	NA	NA	NA	NA
60.0887	NA	NA	NA	NA
60.0929	NA	NA	NA	NA
60.0968	NA	NA	NA	NA
60.1009	NA	NA	NA	NA
60.1062	NA	NA	NA	NA
60.1112	NA	NA	NA	NA
60.1163	NA	NA	NA	NA
60.1232	NA	NA	NA	NA
60.1286	NA	NA	NA	NA
60.1346	NA	NA	NA	NA
60.1405	NA	NA	NA	NA
60.1466	NA	NA	NA	NA
60.1520	NA	NA	NA	NA
60.1581	NA	NA	NA	NA
60.1641	NA	NA	NA	NA
60.1755	NA	NA	NA	NA
60.1824	NA	NA	NA	NA
60.1929	NA	NA	NA	NA
60.2024	NA	NA	NA	NA
60.2122	NA	NA	NA	NA
60.2250	NA	NA	NA	NA
60.2361	NA	NA	NA	NA
60.2539	NA	NA	NA	NA
60.2628	NA	NA	NA	NA
60.2748	NA	NA	NA	NA
60.2974	NA	NA	NA	NA
60.3179	NA	NA	NA	NA
60.3274	NA	NA	NA	NA
60.3520	NA	NA	NA	NA
60.3622	NA	NA	NA	NA
60.4029	NA	NA	NA	NA
60.4158	NA	NA	NA	NA
60.4324	NA	NA	NA	NA
60.4812	NA	NA	NA	NA
60.5410	NA	NA	NA	NA
60.5712	NA	NA	NA	NA
60.5991	NA	NA	NA	NA
60.6094	NA	NA	NA	NA
60.6600	NA	NA	NA	NA
60.6675	NA	NA	NA	NA
60.7314	NA	NA	NA	NA
60.7416	NA	NA	NA	NA
60.7655	NA	NA	NA	NA
60.8075	NA	NA	NA	NA
60.8275	NA	NA	NA	NA
60.8690	NA	NA	NA	NA
60.8879	NA	NA	NA	NA
61.1163	NA	NA	NA	NA
61.1263	NA	NA	NA	NA
61.1422	NA	NA	NA	NA
61.2177	NA	NA	NA	NA
61.2289	NA	NA	NA	NA
61.2575	NA	NA	NA	NA
61.2768	NA	NA	NA	NA
61.2938	NA	NA	NA	NA
61.3090	NA	NA	NA	NA
61.3901	NA	NA	NA	NA
61.4490	NA	NA	NA	NA
61.4664	NA	NA	NA	NA
61.4776	NA	NA	NA	NA
61.5483	NA	NA	NA	NA
61.5662	NA	NA	NA	NA
61.6441	NA	NA	NA	NA
61.8256	NA	NA	NA	NA
61.8404	NA	NA	NA	NA
61.8518	NA	NA	NA	NA
61.8701	NA	NA	NA	NA
61.9759	NA	NA	NA	NA
62.8520	NA	NA	NA	NA
62.8835	NA	NA	NA	NA
63.1619	NA	NA	NA	NA
63.3587	NA	NA	NA	NA
63.8459	NA	NA	NA	NA
63.9455	NA	NA	NA	NA
64.0503	NA	NA	NA	NA
64.0653	NA	NA	NA	NA
64.2635	NA	NA	NA	NA
64.5761	NA	NA	NA	NA
65.0473	NA	NA	NA	NA
65.2340	NA	NA	NA	NA
65.5831	NA	NA	NA	NA
65.5909	NA	NA	NA	NA
65.7668	NA	NA	NA	NA
65.7742	NA	NA	NA	NA
66.3583	NA	NA	NA	NA
66.5805	NA	NA	NA	NA
67.0757	NA	NA	NA	NA
67.2588	NA	NA	NA	NA
67.2646	NA	NA	NA	NA
67.2730	NA	NA	NA	NA
67.2822	NA	NA	NA	NA
67.5418	NA	NA	NA	NA
67.5487	NA	NA	NA	NA
67.6788	NA	NA	NA	NA
67.7700	NA	NA	NA	NA
67.8016	NA	NA	NA	NA
67.8150	NA	NA	NA	NA
67.8245	NA	NA	NA	NA
68.6211	NA	NA	NA	NA
68.8914	NA	NA	NA	NA
68.9572	NA	NA	NA	NA
69.2038	NA	NA	NA	NA
69.5745	NA	NA	NA	NA
69.5828	NA	NA	NA	NA
69.5904	NA	NA	NA	NA
70.1480	NA	NA	NA	NA
70.3011	NA	NA	NA	NA
70.3117	NA	NA	NA	NA
70.3391	NA	NA	NA	NA
70.5461	NA	NA	NA	NA
70.5816	NA	NA	NA	NA
71.0741	NA	NA	NA	NA
71.2993	NA	NA	NA	NA
71.3380	NA	NA	NA	NA
71.6832	NA	NA	NA	NA
71.6975	NA	NA	NA	NA
71.9540	NA	NA	NA	NA
72.1147	NA	NA	NA	NA
72.4477	NA	NA	NA	NA
72.6651	NA	NA	NA	NA
72.9993	NA	NA	NA	NA
73.0850	NA	NA	NA	NA
73.0993	NA	NA	NA	NA
73.9708	NA	NA	NA	NA
74.3638	NA	NA	NA	NA
74.4507	NA	NA	NA	NA
74.4699	NA	NA	NA	NA
74.7670	NA	NA	NA	NA
74.8994	NA	NA	NA	NA
74.9761	NA	NA	NA	NA
75.2783	NA	NA	NA	NA
75.4198	NA	NA	NA	NA
75.7353	NA	NA	NA	NA
75.9668	NA	NA	NA	NA
76.1608	NA	NA	NA	NA
76.2958	NA	NA	NA	NA
76.4388	NA	NA	NA	NA
76.4518	NA	NA	NA	NA
77.0846	NA	NA	NA	NA
77.0938	NA	NA	NA	NA
77.1313	NA	NA	NA	NA
77.3809	NA	NA	NA	NA
77.3925	NA	NA	NA	NA
77.7032	NA	NA	NA	NA
78.3831	NA	NA	NA	NA
78.6814	NA	NA	NA	NA
79.1631	NA	NA	NA	NA
79.6273	NA	NA	NA	NA
79.6683	NA	NA	NA	NA
79.6785	NA	NA	NA	NA
81.1781	NA	NA	NA	NA
81.3075	NA	NA	NA	NA
81.3429	NA	NA	NA	NA
81.7925	NA	NA	NA	NA
81.9925	NA	NA	NA	NA
82.0046	NA	NA	NA	NA
82.0142	NA	NA	NA	NA
82.0882	NA	NA	NA	NA
82.3989	NA	NA	NA	NA
82.4086	NA	NA	NA	NA
82.7602	NA	NA	NA	NA
82.7789	NA	NA	NA	NA
83.5355	NA	NA	NA	NA
83.5479	NA	NA	NA	NA
83.8743	NA	NA	NA	NA
84.4305	NA	NA	NA	NA
84.5069	NA	NA	NA	NA
84.6813	NA	NA	NA	NA
84.8813	NA	NA	NA	NA
84.8932	NA	NA	NA	NA
85.0029	NA	NA	NA	NA
85.5778	NA	NA	NA	NA
85.6676	NA	NA	NA	NA
86.0868	NA	NA	NA	NA
86.4615	NA	NA	NA	NA
86.8847	NA	NA	NA	NA
86.9436	NA	NA	NA	NA
86.9494	NA	NA	NA	NA
87.0133	NA	NA	NA	NA
87.3118	NA	NA	NA	NA
88.0098	NA	NA	NA	NA
88.0254	NA	NA	NA	NA
88.0391	NA	NA	NA	NA
88.0500	NA	NA	NA	NA
88.0722	NA	NA	NA	NA
88.3308	NA	NA	NA	NA
88.5572	NA	NA	NA	NA
88.8598	NA	NA	NA	NA
89.2625	NA	NA	NA	NA
89.3340	NA	NA	NA	NA
89.3530	NA	NA	NA	NA
89.8749	NA	NA	NA	NA
89.8859	NA	NA	NA	NA
89.9017	NA	NA	NA	NA
89.9169	NA	NA	NA	NA
91.0703	NA	NA	NA	NA
91.0781	NA	NA	NA	NA
91.6008	NA	NA	NA	NA
91.6907	NA	NA	NA	NA
91.9833	NA	NA	NA	NA
92.1111	NA	NA	NA	NA
92.5260	NA	NA	NA	NA
92.5387	NA	NA	NA	NA
92.5799	NA	NA	NA	NA
92.5860	NA	NA	NA	NA
92.7799	NA	NA	NA	NA
92.7865	NA	NA	NA	NA
92.8449	NA	NA	NA	NA
93.2994	NA	NA	NA	NA
93.3995	NA	NA	NA	NA
93.7067	NA	NA	NA	NA
94.2508	NA	NA	NA	NA
94.2618	NA	NA	NA	NA
94.3130	NA	NA	NA	NA
94.5506	NA	NA	NA	NA
94.8092	NA	NA	NA	NA
94.8218	NA	NA	NA	NA
95.3492	NA	NA	NA	NA
96.2538	NA	NA	NA	NA
96.6742	NA	NA	NA	NA
96.9871	NA	NA	NA	NA
97.0622	NA	NA	NA	NA
97.2898	NA	NA	NA	NA
97.3588	NA	NA	NA	NA
97.6735	NA	NA	NA	NA
97.6857	NA	NA	NA	NA
97.7658	NA	NA	NA	NA
97.9440	NA	NA	NA	NA
98.4232	NA	NA	NA	NA
98.9737	NA	NA	NA	NA
99.3153	NA	NA	NA	NA
99.3252	NA	NA	NA	NA
99.4300	NA	NA	NA	NA
99.8261	NA	NA	NA	NA
99.9367	NA	NA	NA	NA
99.9446	NA	NA	NA	NA
100.2958	NA	NA	NA	NA
100.3052	NA	NA	NA	NA
100.7355	NA	NA	NA	NA
101.1279	NA	NA	NA	NA
101.1574	NA	NA	NA	NA
101.2614	NA	NA	NA	NA
101.4110	NA	NA	NA	NA
101.5133	NA	NA	NA	NA
101.7339	NA	NA	NA	NA
102.1762	NA	NA	NA	NA
102.4932	NA	NA	NA	NA
102.7709	NA	NA	NA	NA
103.3236	NA	NA	NA	NA
103.3356	NA	NA	NA	NA
103.3491	NA	NA	NA	NA
103.3625	NA	NA	NA	NA
103.5038	NA	NA	NA	NA
103.5554	NA	NA	NA	NA
103.5642	NA	NA	NA	NA
103.9388	NA	NA	NA	NA
104.0768	NA	NA	NA	NA
104.0902	NA	NA	NA	NA
104.1212	NA	NA	NA	NA
104.1339	NA	NA	NA	NA
104.2194	NA	NA	NA	NA
104.5611	NA	NA	NA	NA
105.1298	NA	NA	NA	NA
105.2100	NA	NA	NA	NA
105.2397	NA	NA	NA	NA
105.3412	NA	NA	NA	NA
105.4585	NA	NA	NA	NA
105.9047	NA	NA	NA	NA
105.9583	NA	NA	NA	NA
106.2942	NA	NA	NA	NA
106.3209	NA	NA	NA	NA
106.7708	NA	NA	NA	NA
106.8857	NA	NA	NA	NA
107.2578	NA	NA	NA	NA
107.3040	NA	NA	NA	NA
107.5528	NA	NA	NA	NA
108.1939	NA	NA	NA	NA
108.4321	NA	NA	NA	NA
108.5890	NA	NA	NA	NA
108.6030	NA	NA	NA	NA
108.6225	NA	NA	NA	NA
109.5869	NA	NA	NA	NA
109.9820	NA	NA	NA	NA
110.3528	NA	NA	NA	NA
110.3648	NA	NA	NA	NA
110.6885	NA	NA	NA	NA
110.7030	NA	NA	NA	NA
110.7769	NA	NA	NA	NA
111.5043	NA	NA	NA	NA
111.5721	NA	NA	NA	NA
111.8613	NA	NA	NA	NA
111.9262	NA	NA	NA	NA
112.0133	NA	NA	NA	NA
112.5291	NA	NA	NA	NA
112.5347	NA	NA	NA	NA
112.5428	NA	NA	NA	NA
112.5496	NA	NA	NA	NA
112.5575	NA	NA	NA	NA
112.5685	NA	NA	NA	NA
112.5872	NA	NA	NA	NA
112.6115	NA	NA	NA	NA
113.0967	NA	NA	NA	NA
113.1728	NA	NA	NA	NA
113.1844	NA	NA	NA	NA
113.9797	NA	NA	NA	NA
114.4211	NA	NA	NA	NA
114.8970	NA	NA	NA	NA
114.9084	NA	NA	NA	NA
114.9577	NA	NA	NA	NA
117.1242	NA	NA	NA	NA
117.1325	NA	NA	NA	NA
117.5458	NA	NA	NA	NA
117.9351	NA	NA	NA	NA
117.9537	NA	NA	NA	NA
118.2579	NA	NA	NA	NA
118.3716	NA	NA	NA	NA
118.6079	NA	NA	NA	NA
118.6505	NA	NA	NA	NA
118.7757	NA	NA	NA	NA
119.6617	NA	NA	NA	NA
119.6839	NA	NA	NA	NA
119.8928	NA	NA	NA	NA
120.3824	NA	NA	NA	NA
120.8853	NA	NA	NA	NA
121.5779	NA	NA	NA	NA
121.8619	NA	NA	NA	NA
122.0420	NA	NA	NA	NA
122.0462	NA	NA	NA	NA
122.0508	NA	NA	NA	NA
122.0552	NA	NA	NA	NA
122.0592	NA	NA	NA	NA
122.0624	NA	NA	NA	NA
122.0657	NA	NA	NA	NA
122.0688	NA	NA	NA	NA
122.0719	NA	NA	NA	NA
122.0754	NA	NA	NA	NA
122.0787	NA	NA	NA	NA
122.0824	NA	NA	NA	NA
122.0864	NA	NA	NA	NA
122.0905	NA	NA	NA	NA
122.0942	NA	NA	NA	NA
122.0983	NA	NA	NA	NA
122.1025	NA	NA	NA	NA
122.1067	NA	NA	NA	NA
122.1113	NA	NA	NA	NA
122.1157	NA	NA	NA	NA
122.1201	NA	NA	NA	NA
122.1252	NA	NA	NA	NA
122.1299	NA	NA	NA	NA
122.1342	NA	NA	NA	NA
122.1403	NA	NA	NA	NA
122.1473	NA	NA	NA	NA
122.1539	NA	NA	NA	NA
122.1611	NA	NA	NA	NA
122.1679	NA	NA	NA	NA
122.1760	NA	NA	NA	NA
122.1895	NA	NA	NA	NA
122.1973	NA	NA	NA	NA
122.2256	NA	NA	NA	NA
122.2361	NA	NA	NA	NA
122.2464	NA	NA	NA	NA
122.2598	NA	NA	NA	NA
122.2722	NA	NA	NA	NA
122.2837	NA	NA	NA	NA
122.3139	NA	NA	NA	NA
122.3481	NA	NA	NA	NA
122.3673	NA	NA	NA	NA
122.4351	NA	NA	NA	NA
122.4418	NA	NA	NA	NA
122.4523	NA	NA	NA	NA
122.5266	NA	NA	NA	NA
122.5646	NA	NA	NA	NA
122.5755	NA	NA	NA	NA
122.5911	NA	NA	NA	NA
122.6185	NA	NA	NA	NA
122.6548	NA	NA	NA	NA
122.6910	NA	NA	NA	NA
122.7234	NA	NA	NA	NA
122.7361	NA	NA	NA	NA
122.8165	NA	NA	NA	NA
122.8413	NA	NA	NA	NA
122.8678	NA	NA	NA	NA
122.9423	NA	NA	NA	NA
122.9722	NA	NA	NA	NA
123.1001	NA	NA	NA	NA
123.1264	NA	NA	NA	NA
123.1552	NA	NA	NA	NA
123.2009	NA	NA	NA	NA
123.2088	NA	NA	NA	NA
123.2318	NA	NA	NA	NA
123.2429	NA	NA	NA	NA
123.3297	NA	NA	NA	NA
123.4239	NA	NA	NA	NA
123.5066	NA	NA	NA	NA
123.5277	NA	NA	NA	NA
123.5342	NA	NA	NA	NA
123.6307	NA	NA	NA	NA
123.6737	NA	NA	NA	NA
123.7896	NA	NA	NA	NA
123.8240	NA	NA	NA	NA
123.8427	NA	NA	NA	NA
123.9323	NA	NA	NA	NA
123.9472	NA	NA	NA	NA
125.4159	NA	NA	NA	NA
125.4253	NA	NA	NA	NA
125.4361	NA	NA	NA	NA
125.4762	NA	NA	NA	NA
126.0189	NA	NA	NA	NA
126.3824	NA	NA	NA	NA
126.6273	NA	NA	NA	NA
126.8606	NA	NA	NA	NA
127.0043	NA	NA	NA	NA
127.0131	NA	NA	NA	NA
128.0941	NA	NA	NA	NA
128.1020	NA	NA	NA	NA
128.1090	NA	NA	NA	NA
128.1168	NA	NA	NA	NA
128.1278	NA	NA	NA	NA
128.1447	NA	NA	NA	NA
128.5604	NA	NA	NA	NA
128.5723	NA	NA	NA	NA
129.1247	NA	NA	NA	NA
129.2970	NA	NA	NA	NA
129.9994	NA	NA	NA	NA
130.1803	NA	NA	NA	NA
130.1879	NA	NA	NA	NA
130.7950	NA	NA	NA	NA
131.2165	NA	NA	NA	NA
131.4618	NA	NA	NA	NA
131.4719	NA	NA	NA	NA
132.1389	NA	NA	NA	NA
132.1744	NA	NA	NA	NA
132.4888	NA	NA	NA	NA
132.7137	NA	NA	NA	NA
133.2123	NA	NA	NA	NA
133.2854	NA	NA	NA	NA
133.8766	NA	NA	NA	NA
133.8936	NA	NA	NA	NA
133.9011	NA	NA	NA	NA
134.1990	NA	NA	NA	NA
134.6294	NA	NA	NA	NA
135.4816	NA	NA	NA	NA
135.9140	NA	NA	NA	NA
136.3640	NA	NA	NA	NA
136.6708	NA	NA	NA	NA
136.9454	NA	NA	NA	NA
136.9534	NA	NA	NA	NA
136.9611	NA	NA	NA	NA
137.6577	NA	NA	NA	NA
137.9337	NA	NA	NA	NA
137.9474	NA	NA	NA	NA
138.2264	NA	NA	NA	NA
138.2356	NA	NA	NA	NA
138.3005	NA	NA	NA	NA
138.8161	NA	NA	NA	NA
139.1093	NA	NA	NA	NA
139.3319	NA	NA	NA	NA
139.6211	NA	NA	NA	NA
139.9322	NA	NA	NA	NA
139.9394	NA	NA	NA	NA
140.0336	NA	NA	NA	NA
140.3130	NA	NA	NA	NA
140.9493	NA	NA	NA	NA
140.9697	NA	NA	NA	NA
141.9072	NA	NA	NA	NA
142.0366	NA	NA	NA	NA
142.4401	NA	NA	NA	NA
142.4548	NA	NA	NA	NA
142.5641	NA	NA	NA	NA
142.7756	NA	NA	NA	NA
143.0892	NA	NA	NA	NA
143.1000	NA	NA	NA	NA
143.1080	NA	NA	NA	NA
143.1181	NA	NA	NA	NA
143.1427	NA	NA	NA	NA
143.1824	NA	NA	NA	NA
143.9249	NA	NA	NA	NA
144.1244	NA	NA	NA	NA
144.2765	NA	NA	NA	NA
144.5013	NA	NA	NA	NA
144.5532	NA	NA	NA	NA
144.9243	NA	NA	NA	NA
145.0608	NA	NA	NA	NA
145.9683	NA	NA	NA	NA
