spike times	Vanne1 ON	Vanne1 OFF
0.8468	30.0196	32.0200
0.8600	92.0224	92.2216
0.8764	152.2240	152.2440
1.7373	212.2464	214.2467
6.2392	274.2482	274.4483
10.2520	334.4507	334.4708
15.6845	394.4723	396.4724
15.6930	456.4750	456.6751
15.6999	516.6764	516.6964
17.8698	576.6988	578.6992
17.8753	638.7006	638.9008
17.8808	698.9032	698.9234
30.0328	758.9247	760.9252
30.0359	820.9276	821.1275
30.0388	881.1290	881.1491
30.0417	NA	NA
30.0445	NA	NA
30.0475	NA	NA
30.0505	NA	NA
30.0536	NA	NA
30.0568	NA	NA
30.0600	NA	NA
30.0631	NA	NA
30.0665	NA	NA
30.0697	NA	NA
30.0730	NA	NA
30.0765	NA	NA
30.0806	NA	NA
30.0844	NA	NA
30.0886	NA	NA
30.0928	NA	NA
30.0972	NA	NA
30.1017	NA	NA
30.1058	NA	NA
30.1104	NA	NA
30.1162	NA	NA
30.1221	NA	NA
30.1268	NA	NA
30.1321	NA	NA
30.1366	NA	NA
30.1426	NA	NA
30.1483	NA	NA
30.1535	NA	NA
30.1593	NA	NA
30.1650	NA	NA
30.1706	NA	NA
30.1769	NA	NA
30.1845	NA	NA
30.1909	NA	NA
30.1980	NA	NA
30.2059	NA	NA
30.2129	NA	NA
30.2186	NA	NA
30.2255	NA	NA
30.2334	NA	NA
30.2425	NA	NA
30.2512	NA	NA
30.2567	NA	NA
30.2624	NA	NA
30.2728	NA	NA
30.2837	NA	NA
30.2933	NA	NA
30.3048	NA	NA
30.3149	NA	NA
30.3242	NA	NA
30.3326	NA	NA
30.3413	NA	NA
30.3562	NA	NA
30.3646	NA	NA
30.3838	NA	NA
30.3929	NA	NA
30.4073	NA	NA
30.4150	NA	NA
30.4435	NA	NA
30.4528	NA	NA
30.4621	NA	NA
30.4738	NA	NA
30.4903	NA	NA
30.5142	NA	NA
30.5253	NA	NA
30.5390	NA	NA
30.5707	NA	NA
30.5806	NA	NA
30.5947	NA	NA
30.6090	NA	NA
30.6205	NA	NA
30.6363	NA	NA
30.6469	NA	NA
30.6742	NA	NA
30.6854	NA	NA
30.7094	NA	NA
30.7188	NA	NA
30.7367	NA	NA
30.7531	NA	NA
30.7769	NA	NA
30.7883	NA	NA
30.8025	NA	NA
30.8214	NA	NA
30.8394	NA	NA
30.8552	NA	NA
30.8936	NA	NA
30.9010	NA	NA
30.9206	NA	NA
30.9311	NA	NA
30.9444	NA	NA
30.9529	NA	NA
30.9732	NA	NA
31.0073	NA	NA
31.0246	NA	NA
31.0486	NA	NA
31.0805	NA	NA
31.1033	NA	NA
31.1148	NA	NA
31.1259	NA	NA
31.1515	NA	NA
31.1945	NA	NA
31.2212	NA	NA
31.2398	NA	NA
31.2515	NA	NA
31.2664	NA	NA
31.2801	NA	NA
31.2976	NA	NA
31.3176	NA	NA
31.3331	NA	NA
31.3560	NA	NA
31.3834	NA	NA
31.4497	NA	NA
31.4636	NA	NA
31.4855	NA	NA
31.5078	NA	NA
31.5350	NA	NA
31.5538	NA	NA
31.5825	NA	NA
31.6174	NA	NA
31.7168	NA	NA
31.7314	NA	NA
31.7487	NA	NA
31.7641	NA	NA
31.8257	NA	NA
31.8523	NA	NA
31.8713	NA	NA
31.9119	NA	NA
31.9436	NA	NA
31.9834	NA	NA
32.0124	NA	NA
32.4892	NA	NA
33.4071	NA	NA
33.4250	NA	NA
33.4326	NA	NA
33.9710	NA	NA
33.9806	NA	NA
33.9874	NA	NA
34.5229	NA	NA
35.0832	NA	NA
35.6006	NA	NA
36.0681	NA	NA
36.0834	NA	NA
36.4024	NA	NA
36.4211	NA	NA
36.4456	NA	NA
36.4575	NA	NA
36.6087	NA	NA
37.1640	NA	NA
38.1694	NA	NA
39.3408	NA	NA
41.0097	NA	NA
41.0159	NA	NA
41.0262	NA	NA
42.5004	NA	NA
45.1055	NA	NA
45.1115	NA	NA
45.1193	NA	NA
49.9057	NA	NA
49.9111	NA	NA
49.9181	NA	NA
49.9323	NA	NA
49.9424	NA	NA
50.5667	NA	NA
50.5798	NA	NA
50.8672	NA	NA
50.8740	NA	NA
50.8809	NA	NA
51.7439	NA	NA
51.7532	NA	NA
51.7677	NA	NA
54.6199	NA	NA
54.6276	NA	NA
54.6479	NA	NA
60.4669	NA	NA
61.5439	NA	NA
61.5492	NA	NA
61.5587	NA	NA
63.3784	NA	NA
63.3858	NA	NA
64.6628	NA	NA
64.6690	NA	NA
64.6795	NA	NA
64.6883	NA	NA
71.9345	NA	NA
71.9384	NA	NA
71.9448	NA	NA
71.9521	NA	NA
71.9593	NA	NA
71.9739	NA	NA
80.3799	NA	NA
80.3863	NA	NA
80.3954	NA	NA
80.4027	NA	NA
81.0325	NA	NA
81.0399	NA	NA
81.0490	NA	NA
82.7034	NA	NA
82.7087	NA	NA
82.7138	NA	NA
92.0350	NA	NA
92.0379	NA	NA
92.0408	NA	NA
92.0436	NA	NA
92.0463	NA	NA
92.0489	NA	NA
92.0518	NA	NA
92.0548	NA	NA
92.0578	NA	NA
92.0609	NA	NA
92.0641	NA	NA
92.0674	NA	NA
92.0712	NA	NA
92.0747	NA	NA
92.0784	NA	NA
92.0821	NA	NA
92.0860	NA	NA
92.0897	NA	NA
92.0936	NA	NA
92.0977	NA	NA
92.1019	NA	NA
92.1061	NA	NA
92.1106	NA	NA
92.1150	NA	NA
92.1196	NA	NA
92.1244	NA	NA
92.1292	NA	NA
92.1337	NA	NA
92.1379	NA	NA
92.1435	NA	NA
92.1490	NA	NA
92.1543	NA	NA
92.1593	NA	NA
92.1648	NA	NA
92.1713	NA	NA
92.1775	NA	NA
92.1853	NA	NA
92.1904	NA	NA
92.1960	NA	NA
92.2018	NA	NA
92.2089	NA	NA
92.2153	NA	NA
92.2206	NA	NA
92.2240	NA	NA
92.2277	NA	NA
92.2334	NA	NA
92.2405	NA	NA
92.2488	NA	NA
92.2599	NA	NA
92.2879	NA	NA
95.1782	NA	NA
95.1851	NA	NA
95.1918	NA	NA
95.8588	NA	NA
95.8673	NA	NA
95.8816	NA	NA
96.2330	NA	NA
101.3301	NA	NA
101.3345	NA	NA
101.3413	NA	NA
103.4414	NA	NA
103.4481	NA	NA
103.4694	NA	NA
103.6618	NA	NA
103.6718	NA	NA
