spike times	Vanne1 ON	Vanne1 OFF
30.0438	30.0245	30.2246
30.0477	90.2270	92.2262
30.0509	152.2288	152.2489
30.0548	212.2513	212.4514
30.0588	272.4527	274.4530
30.0628	334.4555	334.4757
30.0671	394.4770	394.6771
30.0710	454.6795	456.6798
30.0749	516.6813	516.7014
30.0787	576.7038	576.9039
30.0825	636.9052	638.9055
30.0868	698.9079	698.9282
30.0914	758.9297	759.1296
30.0958	819.1320	821.1323
30.1006	881.1338	881.1539
30.1059	NA	NA
30.1115	NA	NA
30.1174	NA	NA
30.1241	NA	NA
30.1304	NA	NA
30.1373	NA	NA
30.1432	NA	NA
30.1516	NA	NA
30.1581	NA	NA
30.1678	NA	NA
30.1732	NA	NA
30.1804	NA	NA
30.1885	NA	NA
30.1980	NA	NA
30.2116	NA	NA
30.2194	NA	NA
30.2294	NA	NA
30.2371	NA	NA
30.3025	NA	NA
90.2503	NA	NA
90.2541	NA	NA
90.2575	NA	NA
90.2608	NA	NA
90.2643	NA	NA
90.2679	NA	NA
90.2712	NA	NA
90.2746	NA	NA
90.2784	NA	NA
90.2821	NA	NA
90.2858	NA	NA
90.2898	NA	NA
90.2937	NA	NA
90.2976	NA	NA
90.3017	NA	NA
90.3056	NA	NA
90.3100	NA	NA
90.3140	NA	NA
90.3181	NA	NA
90.3222	NA	NA
90.3263	NA	NA
90.3301	NA	NA
90.3350	NA	NA
90.3395	NA	NA
90.3445	NA	NA
90.3493	NA	NA
90.3548	NA	NA
90.3601	NA	NA
90.3655	NA	NA
90.3708	NA	NA
90.3776	NA	NA
90.3849	NA	NA
90.3913	NA	NA
90.3988	NA	NA
90.4069	NA	NA
90.4165	NA	NA
90.4264	NA	NA
90.4403	NA	NA
90.4476	NA	NA
90.4575	NA	NA
90.4678	NA	NA
90.4754	NA	NA
90.4821	NA	NA
90.4909	NA	NA
90.5047	NA	NA
90.5136	NA	NA
90.5288	NA	NA
90.5356	NA	NA
90.5428	NA	NA
90.5527	NA	NA
90.5604	NA	NA
90.5780	NA	NA
90.5862	NA	NA
90.5969	NA	NA
90.6065	NA	NA
90.6198	NA	NA
90.6323	NA	NA
90.6442	NA	NA
90.6537	NA	NA
90.6655	NA	NA
90.6800	NA	NA
90.6911	NA	NA
90.6997	NA	NA
90.7069	NA	NA
90.7143	NA	NA
90.7232	NA	NA
90.7352	NA	NA
90.7430	NA	NA
90.7592	NA	NA
90.7728	NA	NA
90.7852	NA	NA
90.7995	NA	NA
90.8166	NA	NA
90.8319	NA	NA
90.8416	NA	NA
90.8511	NA	NA
90.8665	NA	NA
90.8779	NA	NA
90.8896	NA	NA
90.8972	NA	NA
90.9168	NA	NA
90.9283	NA	NA
90.9453	NA	NA
90.9638	NA	NA
90.9755	NA	NA
90.9917	NA	NA
91.0013	NA	NA
91.0139	NA	NA
91.0240	NA	NA
91.0359	NA	NA
91.0474	NA	NA
91.0586	NA	NA
91.0670	NA	NA
91.0786	NA	NA
91.0950	NA	NA
91.1084	NA	NA
91.1291	NA	NA
91.1504	NA	NA
91.1572	NA	NA
91.1654	NA	NA
91.1751	NA	NA
91.1840	NA	NA
91.1954	NA	NA
91.2065	NA	NA
91.2236	NA	NA
91.2413	NA	NA
91.2605	NA	NA
91.2803	NA	NA
91.2961	NA	NA
91.3053	NA	NA
91.3196	NA	NA
91.3301	NA	NA
91.3380	NA	NA
91.3552	NA	NA
91.3692	NA	NA
91.3801	NA	NA
91.3990	NA	NA
91.4095	NA	NA
91.4238	NA	NA
91.4336	NA	NA
91.4446	NA	NA
91.4627	NA	NA
91.4737	NA	NA
91.4950	NA	NA
91.5185	NA	NA
91.5330	NA	NA
91.5471	NA	NA
91.5606	NA	NA
91.5725	NA	NA
91.5961	NA	NA
91.6070	NA	NA
91.6320	NA	NA
91.6533	NA	NA
91.6647	NA	NA
91.6859	NA	NA
91.7128	NA	NA
91.7232	NA	NA
91.7415	NA	NA
91.7562	NA	NA
91.7762	NA	NA
91.7889	NA	NA
91.7986	NA	NA
91.8125	NA	NA
91.8203	NA	NA
91.8336	NA	NA
91.8513	NA	NA
91.8627	NA	NA
91.8889	NA	NA
91.9026	NA	NA
91.9265	NA	NA
91.9373	NA	NA
91.9579	NA	NA
91.9756	NA	NA
91.9927	NA	NA
92.0054	NA	NA
92.0180	NA	NA
92.0496	NA	NA
92.0595	NA	NA
92.0754	NA	NA
92.0854	NA	NA
92.1030	NA	NA
92.1122	NA	NA
92.1220	NA	NA
92.1335	NA	NA
92.1518	NA	NA
92.1647	NA	NA
92.1843	NA	NA
92.2080	NA	NA
92.2207	NA	NA
92.2390	NA	NA
152.2458	NA	NA
152.2495	NA	NA
152.2534	NA	NA
152.2565	NA	NA
152.2600	NA	NA
152.2638	NA	NA
152.2674	NA	NA
152.2714	NA	NA
152.2756	NA	NA
152.2798	NA	NA
152.2849	NA	NA
152.2902	NA	NA
152.2987	NA	NA
