spike times	Vanne1 ON	Vanne1 OFF
30.0535	30.0235	30.0439
30.0575	90.0460	92.0464
30.0630	152.0480	152.2480
30.0685	212.2500	212.2704
30.0740	272.2720	274.2724
30.0805	334.2745	334.4749
30.0890	394.4760	394.4964
30.1090	454.4985	456.4994
90.0475	516.5005	516.7009
90.0700	576.7030	576.7234
90.0745	636.7245	638.7249
90.0785	698.7270	698.9275
90.0835	758.9285	758.9494
90.0885	818.9515	820.9520
90.0930	880.9530	881.1534
90.0975	NA	NA
90.1020	NA	NA
90.1070	NA	NA
90.1120	NA	NA
90.1175	NA	NA
90.1230	NA	NA
90.1290	NA	NA
90.1355	NA	NA
90.1420	NA	NA
90.1495	NA	NA
90.1560	NA	NA
90.1645	NA	NA
90.1730	NA	NA
90.1800	NA	NA
90.1900	NA	NA
90.2000	NA	NA
90.2105	NA	NA
90.2205	NA	NA
90.2315	NA	NA
90.2420	NA	NA
90.2560	NA	NA
90.2665	NA	NA
90.2780	NA	NA
90.2955	NA	NA
90.3080	NA	NA
90.3185	NA	NA
90.3375	NA	NA
90.3640	NA	NA
90.3820	NA	NA
90.4050	NA	NA
90.4155	NA	NA
90.4400	NA	NA
90.4615	NA	NA
90.4800	NA	NA
90.5235	NA	NA
90.5325	NA	NA
90.5545	NA	NA
90.5835	NA	NA
90.6050	NA	NA
90.6180	NA	NA
90.6350	NA	NA
90.6555	NA	NA
90.6820	NA	NA
90.7000	NA	NA
90.7190	NA	NA
90.7975	NA	NA
90.8125	NA	NA
90.8400	NA	NA
90.8520	NA	NA
90.8710	NA	NA
90.8955	NA	NA
90.9380	NA	NA
90.9740	NA	NA
91.0010	NA	NA
91.0310	NA	NA
91.0565	NA	NA
91.0780	NA	NA
91.1245	NA	NA
91.1440	NA	NA
91.1595	NA	NA
91.1745	NA	NA
91.2110	NA	NA
91.2450	NA	NA
91.2760	NA	NA
91.3030	NA	NA
91.3295	NA	NA
91.3735	NA	NA
91.3965	NA	NA
91.4210	NA	NA
91.4625	NA	NA
91.4800	NA	NA
91.5590	NA	NA
91.6280	NA	NA
91.6535	NA	NA
91.7000	NA	NA
91.7165	NA	NA
91.7430	NA	NA
91.8100	NA	NA
91.8455	NA	NA
91.8620	NA	NA
91.9030	NA	NA
91.9195	NA	NA
91.9660	NA	NA
92.0090	NA	NA
92.0275	NA	NA
92.0490	NA	NA
93.3385	NA	NA
96.3085	NA	NA
96.7385	NA	NA
97.8515	NA	NA
111.3610	NA	NA
128.9320	NA	NA
152.0665	NA	NA
152.0715	NA	NA
152.0755	NA	NA
152.0800	NA	NA
152.0840	NA	NA
152.0885	NA	NA
152.0925	NA	NA
152.0965	NA	NA
152.1010	NA	NA
152.1055	NA	NA
152.1100	NA	NA
152.1150	NA	NA
152.1200	NA	NA
152.1255	NA	NA
152.1310	NA	NA
152.1360	NA	NA
152.1415	NA	NA
152.1470	NA	NA
152.1520	NA	NA
152.1575	NA	NA
152.1635	NA	NA
152.1695	NA	NA
152.1760	NA	NA
152.1820	NA	NA
152.1890	NA	NA
152.1960	NA	NA
152.2040	NA	NA
152.2125	NA	NA
152.2210	NA	NA
152.2290	NA	NA
152.2375	NA	NA
152.2460	NA	NA
152.2540	NA	NA
152.2640	NA	NA
152.2830	NA	NA
152.2995	NA	NA
156.4230	NA	NA
179.1475	NA	NA
212.2715	NA	NA
212.2755	NA	NA
212.2800	NA	NA
212.2850	NA	NA
212.2890	NA	NA
212.2935	NA	NA
212.2990	NA	NA
212.3045	NA	NA
212.3110	NA	NA
212.3170	NA	NA
212.3240	NA	NA
212.3350	NA	NA
212.3505	NA	NA
212.3695	NA	NA
216.8365	NA	NA
216.8645	NA	NA
223.6410	NA	NA
223.6455	NA	NA
223.6500	NA	NA
223.6550	NA	NA
223.6605	NA	NA
223.6655	NA	NA
223.6710	NA	NA
223.6780	NA	NA
223.6845	NA	NA
223.6930	NA	NA
223.7025	NA	NA
223.7130	NA	NA
223.7245	NA	NA
223.7435	NA	NA
223.7635	NA	NA
223.8025	NA	NA
223.8115	NA	NA
223.8215	NA	NA
223.8295	NA	NA
223.8380	NA	NA
223.8480	NA	NA
223.8595	NA	NA
223.8745	NA	NA
223.8845	NA	NA
223.9000	NA	NA
223.9115	NA	NA
223.9270	NA	NA
223.9410	NA	NA
223.9605	NA	NA
223.9780	NA	NA
224.0400	NA	NA
224.0575	NA	NA
224.0750	NA	NA
224.1070	NA	NA
224.1855	NA	NA
224.2995	NA	NA
224.3060	NA	NA
224.3420	NA	NA
224.3525	NA	NA
224.3665	NA	NA
224.3780	NA	NA
224.3850	NA	NA
224.3920	NA	NA
224.4015	NA	NA
224.4600	NA	NA
224.4670	NA	NA
224.4810	NA	NA
224.4890	NA	NA
224.4980	NA	NA
224.5075	NA	NA
224.5175	NA	NA
224.5290	NA	NA
224.5425	NA	NA
224.5515	NA	NA
224.5745	NA	NA
224.5990	NA	NA
224.6115	NA	NA
224.6210	NA	NA
224.6365	NA	NA
224.6445	NA	NA
224.6515	NA	NA
224.6820	NA	NA
224.6935	NA	NA
224.7055	NA	NA
224.7150	NA	NA
224.7375	NA	NA
224.7495	NA	NA
224.7600	NA	NA
224.7750	NA	NA
224.7890	NA	NA
224.7985	NA	NA
224.8070	NA	NA
224.8315	NA	NA
224.8480	NA	NA
224.8575	NA	NA
224.8690	NA	NA
224.8790	NA	NA
224.8890	NA	NA
224.8970	NA	NA
224.9070	NA	NA
224.9170	NA	NA
224.9265	NA	NA
224.9410	NA	NA
224.9590	NA	NA
