spike times	Vanne1 ON	Vanne1 OFF
4.6601	900.0097	902.0096
32.1818	NA	NA
32.1940	NA	NA
32.2063	NA	NA
32.2454	NA	NA
32.2561	NA	NA
32.2817	NA	NA
32.2983	NA	NA
37.3252	NA	NA
37.4182	NA	NA
54.3427	NA	NA
54.3791	NA	NA
62.3782	NA	NA
62.3951	NA	NA
62.4623	NA	NA
62.5233	NA	NA
64.4306	NA	NA
93.7376	NA	NA
93.7573	NA	NA
96.2085	NA	NA
115.0583	NA	NA
273.3948	NA	NA
305.7019	NA	NA
396.7028	NA	NA
417.5897	NA	NA
437.3123	NA	NA
437.3344	NA	NA
649.9609	NA	NA
776.5305	NA	NA
900.0357	NA	NA
900.0406	NA	NA
900.0447	NA	NA
900.0491	NA	NA
900.0527	NA	NA
900.0565	NA	NA
900.0601	NA	NA
900.0636	NA	NA
900.0671	NA	NA
900.0707	NA	NA
900.0745	NA	NA
900.0784	NA	NA
900.0824	NA	NA
900.0865	NA	NA
900.0910	NA	NA
900.0957	NA	NA
900.1005	NA	NA
900.1049	NA	NA
900.1109	NA	NA
900.1158	NA	NA
900.1236	NA	NA
900.1306	NA	NA
900.1362	NA	NA
900.1427	NA	NA
900.1482	NA	NA
900.1557	NA	NA
900.1642	NA	NA
900.1715	NA	NA
900.1793	NA	NA
900.1880	NA	NA
900.1942	NA	NA
900.2012	NA	NA
900.2108	NA	NA
900.2192	NA	NA
900.2303	NA	NA
900.2416	NA	NA
900.2493	NA	NA
900.2570	NA	NA
900.2663	NA	NA
900.2758	NA	NA
900.2897	NA	NA
900.3027	NA	NA
900.3135	NA	NA
900.3208	NA	NA
900.3357	NA	NA
900.3505	NA	NA
900.3632	NA	NA
900.3773	NA	NA
900.3909	NA	NA
900.3977	NA	NA
900.4120	NA	NA
900.4249	NA	NA
900.4392	NA	NA
900.4518	NA	NA
900.4634	NA	NA
900.4751	NA	NA
900.4904	NA	NA
900.5027	NA	NA
900.5135	NA	NA
900.5241	NA	NA
900.5352	NA	NA
900.5452	NA	NA
900.5610	NA	NA
900.5753	NA	NA
900.5908	NA	NA
900.6025	NA	NA
900.6142	NA	NA
900.6271	NA	NA
900.6450	NA	NA
900.6604	NA	NA
900.6734	NA	NA
900.6828	NA	NA
900.7008	NA	NA
900.7147	NA	NA
900.7315	NA	NA
900.7442	NA	NA
900.7598	NA	NA
900.7736	NA	NA
900.7835	NA	NA
900.8025	NA	NA
900.8162	NA	NA
900.8357	NA	NA
900.8595	NA	NA
900.8760	NA	NA
900.8938	NA	NA
900.9153	NA	NA
900.9354	NA	NA
900.9647	NA	NA
900.9926	NA	NA
901.0070	NA	NA
901.0208	NA	NA
901.0451	NA	NA
901.0658	NA	NA
901.0825	NA	NA
901.1053	NA	NA
901.1294	NA	NA
901.1512	NA	NA
901.1715	NA	NA
901.1939	NA	NA
901.2112	NA	NA
901.2408	NA	NA
901.2494	NA	NA
901.2748	NA	NA
901.2931	NA	NA
901.3112	NA	NA
901.3450	NA	NA
901.3743	NA	NA
901.3944	NA	NA
901.4300	NA	NA
901.4493	NA	NA
901.4713	NA	NA
901.5318	NA	NA
901.5700	NA	NA
901.6185	NA	NA
901.6734	NA	NA
901.6869	NA	NA
901.7013	NA	NA
901.8293	NA	NA
901.8697	NA	NA
901.9795	NA	NA
902.0585	NA	NA
902.7769	NA	NA
902.9185	NA	NA
902.9557	NA	NA
902.9821	NA	NA
903.1553	NA	NA
903.3485	NA	NA
903.3670	NA	NA
903.3843	NA	NA
903.4007	NA	NA
903.4709	NA	NA
903.6052	NA	NA
903.6196	NA	NA
903.6459	NA	NA
903.6720	NA	NA
903.8331	NA	NA
903.8597	NA	NA
903.8760	NA	NA
904.0074	NA	NA
904.0716	NA	NA
904.1591	NA	NA
904.1891	NA	NA
904.2031	NA	NA
904.2773	NA	NA
904.3195	NA	NA
904.4564	NA	NA
904.4688	NA	NA
904.5179	NA	NA
904.5422	NA	NA
904.5826	NA	NA
904.6600	NA	NA
904.7889	NA	NA
904.8921	NA	NA
904.9070	NA	NA
904.9653	NA	NA
905.0366	NA	NA
905.0698	NA	NA
905.1002	NA	NA
905.1130	NA	NA
905.1421	NA	NA
905.4012	NA	NA
905.4239	NA	NA
905.4469	NA	NA
905.4851	NA	NA
905.5129	NA	NA
905.5334	NA	NA
905.5608	NA	NA
905.6041	NA	NA
905.6673	NA	NA
905.9067	NA	NA
905.9434	NA	NA
906.1757	NA	NA
906.3276	NA	NA
906.3437	NA	NA
906.3568	NA	NA
906.3763	NA	NA
906.4087	NA	NA
906.5657	NA	NA
906.7708	NA	NA
906.7896	NA	NA
906.8217	NA	NA
907.0381	NA	NA
907.1445	NA	NA
907.3210	NA	NA
907.3992	NA	NA
907.5783	NA	NA
907.5988	NA	NA
907.7291	NA	NA
907.9304	NA	NA
908.0249	NA	NA
908.3191	NA	NA
908.4855	NA	NA
908.5019	NA	NA
908.5953	NA	NA
908.7153	NA	NA
908.7645	NA	NA
908.7872	NA	NA
908.9250	NA	NA
908.9400	NA	NA
908.9711	NA	NA
908.9850	NA	NA
908.9972	NA	NA
909.0702	NA	NA
909.4722	NA	NA
909.4838	NA	NA
909.7133	NA	NA
909.7337	NA	NA
909.7487	NA	NA
909.7825	NA	NA
909.8144	NA	NA
909.9098	NA	NA
910.2635	NA	NA
910.3370	NA	NA
910.5172	NA	NA
910.5688	NA	NA
910.6302	NA	NA
910.6415	NA	NA
910.6592	NA	NA
911.2557	NA	NA
911.3916	NA	NA
911.4426	NA	NA
911.6051	NA	NA
911.7203	NA	NA
911.7426	NA	NA
911.7659	NA	NA
912.0424	NA	NA
912.0820	NA	NA
912.0983	NA	NA
912.2085	NA	NA
912.4081	NA	NA
912.5107	NA	NA
912.5479	NA	NA
912.6942	NA	NA
912.8742	NA	NA
913.1738	NA	NA
913.1890	NA	NA
913.2020	NA	NA
913.5298	NA	NA
913.5585	NA	NA
913.6973	NA	NA
913.8631	NA	NA
913.8762	NA	NA
913.8958	NA	NA
913.9082	NA	NA
913.9165	NA	NA
914.0263	NA	NA
914.1738	NA	NA
914.1972	NA	NA
914.3574	NA	NA
914.3888	NA	NA
914.7714	NA	NA
914.8150	NA	NA
914.9726	NA	NA
914.9841	NA	NA
914.9978	NA	NA
915.0635	NA	NA
915.1468	NA	NA
915.1625	NA	NA
915.1890	NA	NA
915.2264	NA	NA
915.2791	NA	NA
915.6388	NA	NA
915.9509	NA	NA
916.0881	NA	NA
916.2074	NA	NA
916.7128	NA	NA
916.7746	NA	NA
916.7864	NA	NA
916.7994	NA	NA
917.0179	NA	NA
917.1332	NA	NA
917.1479	NA	NA
917.4156	NA	NA
917.5981	NA	NA
917.6284	NA	NA
917.6465	NA	NA
917.6654	NA	NA
918.1873	NA	NA
918.2200	NA	NA
918.2779	NA	NA
918.3050	NA	NA
918.4194	NA	NA
918.5339	NA	NA
918.7068	NA	NA
919.6602	NA	NA
919.6920	NA	NA
919.7209	NA	NA
919.7394	NA	NA
919.8260	NA	NA
919.8920	NA	NA
920.0233	NA	NA
920.1050	NA	NA
920.3457	NA	NA
920.5560	NA	NA
920.5707	NA	NA
920.6332	NA	NA
920.7898	NA	NA
921.3104	NA	NA
921.3222	NA	NA
921.3343	NA	NA
921.3419	NA	NA
921.3499	NA	NA
921.3600	NA	NA
