spike times	Vanne1 ON	Vanne1 OFF
11.9210	900.0344	902.0346
16.5238	NA	NA
45.6297	NA	NA
64.1035	NA	NA
129.0953	NA	NA
134.5300	NA	NA
150.4915	NA	NA
150.5193	NA	NA
150.5508	NA	NA
165.3765	NA	NA
177.9281	NA	NA
214.9173	NA	NA
239.8919	NA	NA
249.7852	NA	NA
249.8001	NA	NA
249.8140	NA	NA
261.4359	NA	NA
261.6516	NA	NA
302.4870	NA	NA
302.5021	NA	NA
302.5730	NA	NA
393.3989	NA	NA
401.5450	NA	NA
413.7513	NA	NA
461.4539	NA	NA
470.0586	NA	NA
506.3418	NA	NA
516.6606	NA	NA
560.1126	NA	NA
575.0025	NA	NA
575.0341	NA	NA
576.9877	NA	NA
591.1510	NA	NA
591.1760	NA	NA
599.7149	NA	NA
630.6410	NA	NA
657.9567	NA	NA
660.1429	NA	NA
665.2349	NA	NA
717.3635	NA	NA
724.4586	NA	NA
741.3999	NA	NA
744.7216	NA	NA
744.7396	NA	NA
803.2505	NA	NA
803.2660	NA	NA
803.2795	NA	NA
803.2922	NA	NA
803.3062	NA	NA
803.3261	NA	NA
803.3441	NA	NA
803.5260	NA	NA
803.6918	NA	NA
813.0472	NA	NA
819.2634	NA	NA
824.5946	NA	NA
824.6052	NA	NA
838.1675	NA	NA
838.1915	NA	NA
865.1927	NA	NA
865.2406	NA	NA
880.8613	NA	NA
880.8695	NA	NA
880.8778	NA	NA
880.8870	NA	NA
880.8957	NA	NA
880.9087	NA	NA
880.9286	NA	NA
880.9776	NA	NA
881.0793	NA	NA
881.3468	NA	NA
881.5148	NA	NA
881.6681	NA	NA
881.9713	NA	NA
881.9921	NA	NA
882.1720	NA	NA
882.1974	NA	NA
882.7507	NA	NA
882.7645	NA	NA
882.7803	NA	NA
887.0031	NA	NA
900.0593	NA	NA
900.0630	NA	NA
900.0665	NA	NA
900.0691	NA	NA
900.0734	NA	NA
900.0767	NA	NA
900.0801	NA	NA
900.0835	NA	NA
900.0868	NA	NA
900.0902	NA	NA
900.0938	NA	NA
900.0975	NA	NA
900.1012	NA	NA
900.1053	NA	NA
900.1095	NA	NA
900.1140	NA	NA
900.1185	NA	NA
900.1232	NA	NA
900.1282	NA	NA
900.1331	NA	NA
900.1389	NA	NA
900.1459	NA	NA
900.1538	NA	NA
900.1609	NA	NA
900.1673	NA	NA
900.1763	NA	NA
900.1826	NA	NA
900.1922	NA	NA
900.1985	NA	NA
900.2051	NA	NA
900.2134	NA	NA
900.2231	NA	NA
900.2325	NA	NA
900.2412	NA	NA
900.2552	NA	NA
900.2649	NA	NA
900.2730	NA	NA
900.2819	NA	NA
900.2962	NA	NA
900.3117	NA	NA
900.3255	NA	NA
900.3341	NA	NA
900.3506	NA	NA
900.3762	NA	NA
900.3920	NA	NA
900.4032	NA	NA
900.4177	NA	NA
900.4293	NA	NA
900.4455	NA	NA
900.4736	NA	NA
900.4924	NA	NA
900.5062	NA	NA
900.5351	NA	NA
900.5539	NA	NA
900.5652	NA	NA
900.5831	NA	NA
900.6144	NA	NA
900.6268	NA	NA
900.6354	NA	NA
900.6584	NA	NA
900.6878	NA	NA
900.6998	NA	NA
900.7138	NA	NA
900.7364	NA	NA
900.7558	NA	NA
