spike times	Vanne1 ON	Vanne1 OFF
18.2659	900.0354	902.0345
18.2803	NA	NA
18.3097	NA	NA
27.3886	NA	NA
27.4051	NA	NA
27.4373	NA	NA
31.8834	NA	NA
31.9272	NA	NA
67.1947	NA	NA
117.4113	NA	NA
117.4283	NA	NA
117.4557	NA	NA
225.1648	NA	NA
235.2235	NA	NA
254.6225	NA	NA
254.6398	NA	NA
254.6567	NA	NA
254.6718	NA	NA
254.6859	NA	NA
254.7089	NA	NA
311.0519	NA	NA
312.7932	NA	NA
366.5929	NA	NA
406.1999	NA	NA
417.9974	NA	NA
427.0511	NA	NA
429.2838	NA	NA
429.3186	NA	NA
433.3454	NA	NA
441.6026	NA	NA
441.6397	NA	NA
458.8048	NA	NA
462.6784	NA	NA
478.5600	NA	NA
479.4859	NA	NA
495.0819	NA	NA
495.2219	NA	NA
495.4044	NA	NA
501.6833	NA	NA
522.5333	NA	NA
522.5532	NA	NA
522.5888	NA	NA
533.8996	NA	NA
533.9187	NA	NA
533.9339	NA	NA
533.9462	NA	NA
533.9699	NA	NA
533.9851	NA	NA
539.9270	NA	NA
539.9820	NA	NA
562.9234	NA	NA
592.2759	NA	NA
594.7737	NA	NA
595.2708	NA	NA
598.1199	NA	NA
598.1706	NA	NA
598.3557	NA	NA
604.8577	NA	NA
612.9670	NA	NA
617.7995	NA	NA
625.9241	NA	NA
635.8614	NA	NA
640.5736	NA	NA
642.6349	NA	NA
642.8327	NA	NA
645.5613	NA	NA
646.3062	NA	NA
646.3754	NA	NA
647.3280	NA	NA
651.9069	NA	NA
662.0290	NA	NA
665.4555	NA	NA
665.4690	NA	NA
665.5108	NA	NA
665.6934	NA	NA
673.3800	NA	NA
690.8233	NA	NA
710.7410	NA	NA
710.7581	NA	NA
713.2286	NA	NA
716.3990	NA	NA
716.9934	NA	NA
720.2096	NA	NA
720.2506	NA	NA
723.9149	NA	NA
724.7368	NA	NA
724.7656	NA	NA
724.7884	NA	NA
724.8138	NA	NA
726.2004	NA	NA
726.2285	NA	NA
727.1195	NA	NA
727.1809	NA	NA
727.2094	NA	NA
727.7300	NA	NA
727.9221	NA	NA
729.9568	NA	NA
730.4054	NA	NA
