spike times	Vanne1 ON	Vanne1 OFF
4.4770	900.0350	902.0352
4.4915	NA	NA
4.5015	NA	NA
5.2867	NA	NA
13.4315	NA	NA
13.4401	NA	NA
13.4483	NA	NA
13.4610	NA	NA
25.0218	NA	NA
25.4712	NA	NA
49.9366	NA	NA
49.9459	NA	NA
49.9546	NA	NA
49.9658	NA	NA
49.9784	NA	NA
50.9519	NA	NA
54.5539	NA	NA
54.5800	NA	NA
54.5923	NA	NA
56.5027	NA	NA
56.5163	NA	NA
62.2001	NA	NA
65.1712	NA	NA
65.1803	NA	NA
92.8758	NA	NA
92.8867	NA	NA
98.0092	NA	NA
98.0205	NA	NA
98.0348	NA	NA
112.8724	NA	NA
112.8861	NA	NA
112.8988	NA	NA
119.3974	NA	NA
119.4075	NA	NA
128.2278	NA	NA
128.2426	NA	NA
136.7753	NA	NA
144.3811	NA	NA
144.3877	NA	NA
150.0766	NA	NA
154.4317	NA	NA
154.5193	NA	NA
154.5275	NA	NA
154.5352	NA	NA
154.5459	NA	NA
154.5610	NA	NA
189.5032	NA	NA
194.1365	NA	NA
194.1489	NA	NA
194.1617	NA	NA
194.2016	NA	NA
195.9385	NA	NA
196.0029	NA	NA
196.0241	NA	NA
196.0517	NA	NA
200.4909	NA	NA
200.5053	NA	NA
200.5207	NA	NA
201.0943	NA	NA
210.5536	NA	NA
213.2475	NA	NA
226.5978	NA	NA
226.6085	NA	NA
226.6421	NA	NA
226.7934	NA	NA
227.7002	NA	NA
230.4092	NA	NA
230.4179	NA	NA
230.4642	NA	NA
230.4747	NA	NA
230.5038	NA	NA
231.8411	NA	NA
239.3727	NA	NA
239.4143	NA	NA
244.4535	NA	NA
244.5375	NA	NA
249.6582	NA	NA
249.6916	NA	NA
263.0966	NA	NA
264.8523	NA	NA
264.8954	NA	NA
264.9607	NA	NA
274.8504	NA	NA
274.8625	NA	NA
274.8970	NA	NA
274.9142	NA	NA
275.9297	NA	NA
278.6609	NA	NA
278.6698	NA	NA
278.6848	NA	NA
287.8243	NA	NA
287.8362	NA	NA
287.8580	NA	NA
287.8850	NA	NA
287.9010	NA	NA
287.9347	NA	NA
289.8377	NA	NA
289.8502	NA	NA
300.7256	NA	NA
300.7478	NA	NA
300.7629	NA	NA
300.7851	NA	NA
306.9815	NA	NA
307.6773	NA	NA
311.8539	NA	NA
311.8726	NA	NA
314.3432	NA	NA
315.3272	NA	NA
315.3577	NA	NA
315.3719	NA	NA
315.3890	NA	NA
315.4053	NA	NA
323.5575	NA	NA
323.5727	NA	NA
324.0360	NA	NA
324.0517	NA	NA
324.0665	NA	NA
325.4189	NA	NA
325.4324	NA	NA
325.4410	NA	NA
325.4591	NA	NA
325.4970	NA	NA
339.1429	NA	NA
339.1625	NA	NA
360.1415	NA	NA
360.1547	NA	NA
360.1662	NA	NA
371.0764	NA	NA
386.4987	NA	NA
391.7684	NA	NA
391.7941	NA	NA
391.8085	NA	NA
393.5437	NA	NA
397.0470	NA	NA
397.0665	NA	NA
413.0504	NA	NA
417.0294	NA	NA
417.0400	NA	NA
421.1521	NA	NA
421.1827	NA	NA
424.6725	NA	NA
424.6832	NA	NA
444.8760	NA	NA
446.9738	NA	NA
446.9812	NA	NA
446.9894	NA	NA
446.9968	NA	NA
447.0042	NA	NA
447.0118	NA	NA
455.3574	NA	NA
472.3122	NA	NA
472.3238	NA	NA
472.5864	NA	NA
472.8660	NA	NA
477.9913	NA	NA
479.8351	NA	NA
481.1883	NA	NA
481.2218	NA	NA
487.2256	NA	NA
487.2366	NA	NA
493.2657	NA	NA
501.5271	NA	NA
501.5420	NA	NA
501.5692	NA	NA
501.6024	NA	NA
502.0470	NA	NA
505.2681	NA	NA
516.5544	NA	NA
516.5641	NA	NA
516.5827	NA	NA
516.5931	NA	NA
516.6099	NA	NA
521.9120	NA	NA
534.7216	NA	NA
542.9388	NA	NA
542.9458	NA	NA
542.9837	NA	NA
542.9937	NA	NA
545.8408	NA	NA
545.8610	NA	NA
554.5532	NA	NA
554.5739	NA	NA
554.9888	NA	NA
557.9502	NA	NA
557.9600	NA	NA
557.9849	NA	NA
557.9940	NA	NA
558.0089	NA	NA
558.0210	NA	NA
570.3507	NA	NA
570.3758	NA	NA
573.7410	NA	NA
589.2712	NA	NA
589.6949	NA	NA
589.7604	NA	NA
589.7701	NA	NA
604.7926	NA	NA
607.3021	NA	NA
607.3453	NA	NA
610.0358	NA	NA
610.0732	NA	NA
610.1456	NA	NA
625.1072	NA	NA
625.2708	NA	NA
625.2901	NA	NA
633.8311	NA	NA
643.7400	NA	NA
643.7658	NA	NA
653.7981	NA	NA
655.4959	NA	NA
655.5359	NA	NA
655.5481	NA	NA
655.5564	NA	NA
655.5694	NA	NA
655.5825	NA	NA
660.6806	NA	NA
667.6564	NA	NA
667.6807	NA	NA
667.6916	NA	NA
668.8689	NA	NA
668.8789	NA	NA
668.9049	NA	NA
668.9188	NA	NA
668.9309	NA	NA
668.9540	NA	NA
670.4984	NA	NA
673.4466	NA	NA
673.4739	NA	NA
680.1909	NA	NA
693.1027	NA	NA
722.8803	NA	NA
733.7808	NA	NA
735.8447	NA	NA
