spike times	Vanne1 ON	Vanne1 OFF
3.0993	30.0167	32.0168
5.9595	92.0188	94.0177
5.9767	154.0197	156.0197
5.9965	216.0206	218.0205
7.2300	278.0226	280.0223
10.8811	340.0233	342.0232
10.9332	402.0252	404.0250
13.2023	464.0259	466.0261
13.2488	NA	NA
15.6821	NA	NA
16.6618	NA	NA
17.4181	NA	NA
18.8125	NA	NA
21.5269	NA	NA
23.9641	NA	NA
25.3212	NA	NA
25.3301	NA	NA
26.6648	NA	NA
28.2853	NA	NA
30.0582	NA	NA
30.0641	NA	NA
30.0709	NA	NA
30.0771	NA	NA
30.0834	NA	NA
30.0905	NA	NA
30.0987	NA	NA
30.1057	NA	NA
30.1131	NA	NA
30.1216	NA	NA
30.1327	NA	NA
30.1526	NA	NA
30.1677	NA	NA
30.1816	NA	NA
30.2107	NA	NA
30.2235	NA	NA
30.2473	NA	NA
30.2654	NA	NA
30.2905	NA	NA
30.3133	NA	NA
30.3329	NA	NA
30.3585	NA	NA
30.3857	NA	NA
30.4045	NA	NA
30.4216	NA	NA
30.4696	NA	NA
30.4945	NA	NA
30.5340	NA	NA
30.5471	NA	NA
30.5788	NA	NA
30.5963	NA	NA
30.6077	NA	NA
30.6188	NA	NA
30.6350	NA	NA
30.6543	NA	NA
30.6738	NA	NA
30.7138	NA	NA
30.7254	NA	NA
30.7511	NA	NA
30.7646	NA	NA
30.8121	NA	NA
30.8511	NA	NA
30.9279	NA	NA
30.9808	NA	NA
31.0015	NA	NA
31.0224	NA	NA
31.0342	NA	NA
31.0613	NA	NA
31.0855	NA	NA
31.1310	NA	NA
31.1607	NA	NA
31.1760	NA	NA
31.1954	NA	NA
31.2353	NA	NA
31.2689	NA	NA
31.2882	NA	NA
31.3050	NA	NA
31.3160	NA	NA
31.3311	NA	NA
31.3558	NA	NA
31.3678	NA	NA
31.3917	NA	NA
31.4094	NA	NA
31.4660	NA	NA
31.5022	NA	NA
31.5386	NA	NA
31.6045	NA	NA
31.6636	NA	NA
31.6852	NA	NA
31.7329	NA	NA
31.7599	NA	NA
31.7741	NA	NA
31.7900	NA	NA
31.8302	NA	NA
31.8482	NA	NA
31.8749	NA	NA
31.9012	NA	NA
31.9349	NA	NA
31.9528	NA	NA
31.9926	NA	NA
32.7093	NA	NA
32.7187	NA	NA
32.7279	NA	NA
32.7393	NA	NA
33.3289	NA	NA
33.3690	NA	NA
33.8360	NA	NA
33.9251	NA	NA
34.1701	NA	NA
34.5781	NA	NA
35.1466	NA	NA
35.6572	NA	NA
36.0748	NA	NA
36.4844	NA	NA
36.7709	NA	NA
37.0153	NA	NA
37.5347	NA	NA
37.8709	NA	NA
38.1874	NA	NA
39.3370	NA	NA
39.8325	NA	NA
40.2257	NA	NA
40.7156	NA	NA
41.5237	NA	NA
42.8430	NA	NA
43.5940	NA	NA
45.8441	NA	NA
46.9976	NA	NA
47.1748	NA	NA
47.2511	NA	NA
47.7910	NA	NA
47.8022	NA	NA
47.8140	NA	NA
47.8233	NA	NA
47.8378	NA	NA
47.8437	NA	NA
47.8516	NA	NA
47.8598	NA	NA
47.8757	NA	NA
48.6517	NA	NA
48.9598	NA	NA
48.9712	NA	NA
50.9537	NA	NA
51.1332	NA	NA
51.7410	NA	NA
52.3118	NA	NA
53.0064	NA	NA
54.0994	NA	NA
54.4319	NA	NA
54.4621	NA	NA
55.0960	NA	NA
56.4440	NA	NA
56.8031	NA	NA
56.8230	NA	NA
56.9908	NA	NA
57.0271	NA	NA
57.0430	NA	NA
58.9645	NA	NA
58.9837	NA	NA
59.0048	NA	NA
59.0648	NA	NA
59.2031	NA	NA
59.9801	NA	NA
59.9971	NA	NA
60.1751	NA	NA
61.3738	NA	NA
62.1429	NA	NA
62.2757	NA	NA
62.3388	NA	NA
62.4948	NA	NA
63.1976	NA	NA
63.5399	NA	NA
64.2586	NA	NA
64.5746	NA	NA
64.5923	NA	NA
65.7865	NA	NA
65.9926	NA	NA
66.8172	NA	NA
66.8261	NA	NA
66.8350	NA	NA
67.3494	NA	NA
67.6938	NA	NA
67.8844	NA	NA
68.0509	NA	NA
68.0733	NA	NA
68.3647	NA	NA
68.3842	NA	NA
68.4982	NA	NA
69.1316	NA	NA
70.3284	NA	NA
70.3365	NA	NA
70.3439	NA	NA
70.3591	NA	NA
70.7510	NA	NA
71.5109	NA	NA
71.5226	NA	NA
71.8758	NA	NA
72.5321	NA	NA
72.8871	NA	NA
72.9442	NA	NA
73.5355	NA	NA
73.5659	NA	NA
73.6070	NA	NA
74.5418	NA	NA
75.0720	NA	NA
75.2436	NA	NA
75.2592	NA	NA
75.9791	NA	NA
77.3818	NA	NA
77.6379	NA	NA
78.5761	NA	NA
78.7472	NA	NA
79.9686	NA	NA
80.6835	NA	NA
80.6927	NA	NA
80.9971	NA	NA
81.4992	NA	NA
81.5425	NA	NA
81.6590	NA	NA
81.6754	NA	NA
82.0010	NA	NA
82.2570	NA	NA
82.5373	NA	NA
82.5947	NA	NA
84.0916	NA	NA
84.1074	NA	NA
84.5755	NA	NA
84.6065	NA	NA
85.0684	NA	NA
85.1267	NA	NA
85.2912	NA	NA
85.7873	NA	NA
85.9809	NA	NA
86.2207	NA	NA
86.4501	NA	NA
86.4603	NA	NA
86.7175	NA	NA
87.0684	NA	NA
87.0823	NA	NA
87.3275	NA	NA
87.6678	NA	NA
87.7841	NA	NA
88.8188	NA	NA
88.8465	NA	NA
90.0628	NA	NA
90.2212	NA	NA
90.8302	NA	NA
91.0802	NA	NA
91.5010	NA	NA
91.5127	NA	NA
91.5350	NA	NA
92.0554	NA	NA
