spike times	Vanne1 ON	Vanne1 OFF
0.3873	30.0172	32.0163
0.5703	92.0177	94.0181
1.2417	154.0188	156.0186
1.5381	216.0206	218.0206
1.8379	278.0213	280.0213
2.5693	340.0230	342.0231
2.5811	402.0240	404.0242
2.8096	464.0257	466.0258
3.0278	526.0266	528.0267
3.9557	588.0284	590.0274
5.7937	650.0291	652.0293
5.9672	712.0309	714.0301
6.8439	774.0318	776.0320
7.5627	836.0327	838.0327
8.0797	898.0345	900.0345
8.7580	960.0354	962.0356
9.5897	1022.0370	1024.0372
9.6159	1084.0379	1086.0379
11.3378	1146.0397	1148.0397
12.8347	1208.0406	1210.0406
13.2627	NA	NA
15.9599	NA	NA
16.4266	NA	NA
18.7178	NA	NA
19.2832	NA	NA
19.8362	NA	NA
20.0281	NA	NA
21.8606	NA	NA
24.0659	NA	NA
24.8781	NA	NA
25.0066	NA	NA
26.8869	NA	NA
27.9356	NA	NA
30.0300	NA	NA
30.0334	NA	NA
30.0366	NA	NA
30.0395	NA	NA
30.0425	NA	NA
30.0456	NA	NA
30.0485	NA	NA
30.0516	NA	NA
30.0548	NA	NA
30.0578	NA	NA
30.0609	NA	NA
30.0639	NA	NA
30.0667	NA	NA
30.0698	NA	NA
30.0728	NA	NA
30.0763	NA	NA
30.0795	NA	NA
30.0832	NA	NA
30.0867	NA	NA
30.0905	NA	NA
30.0944	NA	NA
30.0979	NA	NA
30.1024	NA	NA
30.1066	NA	NA
30.1111	NA	NA
30.1159	NA	NA
30.1203	NA	NA
30.1248	NA	NA
30.1295	NA	NA
30.1344	NA	NA
30.1411	NA	NA
30.1459	NA	NA
30.1511	NA	NA
30.1567	NA	NA
30.1622	NA	NA
30.1678	NA	NA
30.1729	NA	NA
30.1800	NA	NA
30.1858	NA	NA
30.1910	NA	NA
30.1977	NA	NA
30.2037	NA	NA
30.2093	NA	NA
30.2158	NA	NA
30.2220	NA	NA
30.2309	NA	NA
30.2388	NA	NA
30.2441	NA	NA
30.2505	NA	NA
30.2590	NA	NA
30.2660	NA	NA
30.2748	NA	NA
30.2826	NA	NA
30.2908	NA	NA
30.2987	NA	NA
30.3065	NA	NA
30.3144	NA	NA
30.3229	NA	NA
30.3318	NA	NA
30.3408	NA	NA
30.3492	NA	NA
30.3599	NA	NA
30.3726	NA	NA
30.3886	NA	NA
30.4017	NA	NA
30.4136	NA	NA
30.4339	NA	NA
30.4437	NA	NA
30.4509	NA	NA
30.4599	NA	NA
30.4686	NA	NA
30.4790	NA	NA
30.4903	NA	NA
30.5075	NA	NA
30.5180	NA	NA
30.5282	NA	NA
30.5405	NA	NA
30.5522	NA	NA
30.5626	NA	NA
30.5813	NA	NA
30.5946	NA	NA
30.6097	NA	NA
30.6316	NA	NA
30.6429	NA	NA
30.6584	NA	NA
30.6790	NA	NA
30.7079	NA	NA
30.7202	NA	NA
30.7326	NA	NA
30.7441	NA	NA
30.7730	NA	NA
30.7851	NA	NA
30.8005	NA	NA
30.8185	NA	NA
30.8321	NA	NA
30.8488	NA	NA
30.8679	NA	NA
30.8815	NA	NA
30.9034	NA	NA
30.9185	NA	NA
30.9565	NA	NA
30.9762	NA	NA
30.9911	NA	NA
31.0035	NA	NA
31.0233	NA	NA
31.0371	NA	NA
31.0503	NA	NA
31.1042	NA	NA
31.1208	NA	NA
31.1503	NA	NA
31.1680	NA	NA
31.1947	NA	NA
31.2161	NA	NA
31.2589	NA	NA
31.2706	NA	NA
31.2946	NA	NA
31.3068	NA	NA
31.3379	NA	NA
31.3915	NA	NA
31.4273	NA	NA
31.4425	NA	NA
31.5048	NA	NA
31.5558	NA	NA
31.5989	NA	NA
31.6524	NA	NA
31.6935	NA	NA
31.7120	NA	NA
31.7671	NA	NA
31.8379	NA	NA
31.8940	NA	NA
31.9856	NA	NA
33.2202	NA	NA
33.8207	NA	NA
33.9215	NA	NA
34.1937	NA	NA
35.7588	NA	NA
35.8137	NA	NA
36.4092	NA	NA
37.2696	NA	NA
38.8306	NA	NA
40.5362	NA	NA
40.5695	NA	NA
42.1067	NA	NA
43.7500	NA	NA
45.2323	NA	NA
45.5683	NA	NA
47.2484	NA	NA
47.8760	NA	NA
49.1503	NA	NA
49.7927	NA	NA
50.7765	NA	NA
51.4314	NA	NA
52.1295	NA	NA
52.4689	NA	NA
52.8753	NA	NA
53.2372	NA	NA
53.5279	NA	NA
56.6720	NA	NA
57.0757	NA	NA
60.0759	NA	NA
60.5209	NA	NA
62.3379	NA	NA
62.8299	NA	NA
63.8249	NA	NA
65.9345	NA	NA
66.1495	NA	NA
69.4572	NA	NA
69.5274	NA	NA
69.6153	NA	NA
70.2082	NA	NA
70.5603	NA	NA
71.6628	NA	NA
71.8499	NA	NA
72.6863	NA	NA
74.3881	NA	NA
75.0400	NA	NA
77.9846	NA	NA
78.7979	NA	NA
80.0940	NA	NA
80.9573	NA	NA
83.2530	NA	NA
84.4116	NA	NA
85.2682	NA	NA
86.2418	NA	NA
87.4318	NA	NA
87.4408	NA	NA
88.0875	NA	NA
88.2324	NA	NA
88.8867	NA	NA
90.4693	NA	NA
92.0323	NA	NA
92.0361	NA	NA
92.0395	NA	NA
92.0429	NA	NA
92.0461	NA	NA
92.0492	NA	NA
92.0524	NA	NA
92.0558	NA	NA
92.0591	NA	NA
92.0625	NA	NA
92.0659	NA	NA
92.0694	NA	NA
92.0729	NA	NA
92.0764	NA	NA
92.0798	NA	NA
92.0835	NA	NA
92.0875	NA	NA
92.0911	NA	NA
92.0947	NA	NA
92.0988	NA	NA
92.1028	NA	NA
92.1071	NA	NA
92.1119	NA	NA
92.1162	NA	NA
92.1206	NA	NA
92.1252	NA	NA
92.1307	NA	NA
92.1356	NA	NA
92.1407	NA	NA
92.1454	NA	NA
92.1522	NA	NA
92.1577	NA	NA
92.1634	NA	NA
92.1696	NA	NA
92.1756	NA	NA
92.1821	NA	NA
92.1879	NA	NA
92.1941	NA	NA
92.2000	NA	NA
92.2059	NA	NA
92.2122	NA	NA
92.2185	NA	NA
92.2253	NA	NA
92.2326	NA	NA
92.2399	NA	NA
92.2471	NA	NA
92.2536	NA	NA
92.2639	NA	NA
92.2706	NA	NA
92.2810	NA	NA
92.2895	NA	NA
92.2974	NA	NA
92.3089	NA	NA
92.3182	NA	NA
92.3298	NA	NA
92.3397	NA	NA
92.3512	NA	NA
92.3605	NA	NA
92.3677	NA	NA
92.3785	NA	NA
92.3879	NA	NA
92.3995	NA	NA
92.4071	NA	NA
92.4250	NA	NA
92.4352	NA	NA
92.4459	NA	NA
92.4528	NA	NA
92.4756	NA	NA
92.4841	NA	NA
92.4914	NA	NA
92.5019	NA	NA
92.5175	NA	NA
92.5277	NA	NA
92.5460	NA	NA
92.5577	NA	NA
92.5728	NA	NA
92.5842	NA	NA
92.5938	NA	NA
92.6080	NA	NA
92.6176	NA	NA
92.6383	NA	NA
92.6508	NA	NA
92.6609	NA	NA
92.6758	NA	NA
92.7073	NA	NA
92.7207	NA	NA
92.7399	NA	NA
92.7629	NA	NA
92.7850	NA	NA
92.8026	NA	NA
92.8153	NA	NA
92.8322	NA	NA
92.8408	NA	NA
92.8516	NA	NA
92.8771	NA	NA
92.9007	NA	NA
92.9256	NA	NA
92.9577	NA	NA
92.9911	NA	NA
93.0027	NA	NA
93.0313	NA	NA
93.0612	NA	NA
93.0835	NA	NA
93.1246	NA	NA
93.1388	NA	NA
93.1596	NA	NA
93.1734	NA	NA
93.2000	NA	NA
93.2660	NA	NA
93.2816	NA	NA
93.3560	NA	NA
93.3745	NA	NA
93.4029	NA	NA
93.4205	NA	NA
93.4336	NA	NA
93.4712	NA	NA
93.4980	NA	NA
93.5318	NA	NA
93.5947	NA	NA
93.6149	NA	NA
93.6489	NA	NA
93.7468	NA	NA
93.8158	NA	NA
93.8453	NA	NA
93.8567	NA	NA
93.9143	NA	NA
93.9641	NA	NA
94.6953	NA	NA
94.8107	NA	NA
94.8656	NA	NA
95.1180	NA	NA
95.3752	NA	NA
96.1910	NA	NA
96.2808	NA	NA
96.7425	NA	NA
96.8334	NA	NA
97.2789	NA	NA
97.7847	NA	NA
98.0797	NA	NA
98.4773	NA	NA
99.0893	NA	NA
99.5024	NA	NA
100.0030	NA	NA
101.4904	NA	NA
102.3530	NA	NA
103.9415	NA	NA
105.5099	NA	NA
105.8550	NA	NA
106.4050	NA	NA
107.0384	NA	NA
107.9917	NA	NA
108.6678	NA	NA
109.9756	NA	NA
110.2148	NA	NA
110.7270	NA	NA
111.1908	NA	NA
111.9365	NA	NA
112.6648	NA	NA
113.3832	NA	NA
116.6051	NA	NA
116.6856	NA	NA
117.9986	NA	NA
118.0669	NA	NA
118.6705	NA	NA
123.2303	NA	NA
124.9984	NA	NA
125.0162	NA	NA
125.6700	NA	NA
126.5409	NA	NA
126.9470	NA	NA
130.4821	NA	NA
135.9214	NA	NA
137.1648	NA	NA
139.5808	NA	NA
141.7952	NA	NA
145.3038	NA	NA
147.3116	NA	NA
149.2774	NA	NA
150.4660	NA	NA
153.1827	NA	NA
153.6041	NA	NA
154.0209	NA	NA
154.0332	NA	NA
154.0381	NA	NA
154.0424	NA	NA
154.0462	NA	NA
154.0497	NA	NA
154.0532	NA	NA
154.0570	NA	NA
154.0607	NA	NA
154.0644	NA	NA
154.0681	NA	NA
154.0718	NA	NA
154.0758	NA	NA
154.0798	NA	NA
154.0842	NA	NA
154.0886	NA	NA
154.0930	NA	NA
154.0975	NA	NA
154.1020	NA	NA
154.1063	NA	NA
154.1110	NA	NA
154.1161	NA	NA
154.1211	NA	NA
154.1258	NA	NA
154.1311	NA	NA
154.1361	NA	NA
154.1406	NA	NA
154.1455	NA	NA
154.1503	NA	NA
154.1590	NA	NA
154.1641	NA	NA
154.1698	NA	NA
154.1754	NA	NA
154.1816	NA	NA
154.1874	NA	NA
154.1943	NA	NA
154.2011	NA	NA
154.2101	NA	NA
154.2176	NA	NA
154.2244	NA	NA
154.2326	NA	NA
154.2390	NA	NA
154.2477	NA	NA
154.2598	NA	NA
154.2659	NA	NA
154.2745	NA	NA
154.2810	NA	NA
154.2888	NA	NA
154.2977	NA	NA
154.3047	NA	NA
154.3219	NA	NA
154.3347	NA	NA
154.3423	NA	NA
154.3498	NA	NA
154.3566	NA	NA
154.3683	NA	NA
154.3807	NA	NA
154.3905	NA	NA
154.4004	NA	NA
154.4080	NA	NA
154.4253	NA	NA
154.4336	NA	NA
154.4439	NA	NA
154.4581	NA	NA
154.4670	NA	NA
154.4817	NA	NA
154.4988	NA	NA
154.5121	NA	NA
154.5205	NA	NA
154.5290	NA	NA
154.5400	NA	NA
154.5567	NA	NA
154.5691	NA	NA
154.5799	NA	NA
154.5927	NA	NA
154.6047	NA	NA
154.6420	NA	NA
154.6505	NA	NA
154.6614	NA	NA
154.6710	NA	NA
154.6829	NA	NA
154.7029	NA	NA
154.7186	NA	NA
154.7391	NA	NA
154.7586	NA	NA
154.7780	NA	NA
154.7968	NA	NA
154.8096	NA	NA
154.8317	NA	NA
154.8440	NA	NA
154.8736	NA	NA
154.8927	NA	NA
154.9036	NA	NA
154.9239	NA	NA
154.9367	NA	NA
154.9584	NA	NA
154.9748	NA	NA
154.9877	NA	NA
155.0515	NA	NA
155.0722	NA	NA
155.0846	NA	NA
155.0981	NA	NA
155.1196	NA	NA
155.1712	NA	NA
155.1839	NA	NA
155.2225	NA	NA
155.2454	NA	NA
155.2799	NA	NA
155.3278	NA	NA
155.3617	NA	NA
155.3836	NA	NA
155.3960	NA	NA
155.4453	NA	NA
155.4912	NA	NA
155.5674	NA	NA
155.7772	NA	NA
155.8314	NA	NA
155.8757	NA	NA
155.9163	NA	NA
155.9809	NA	NA
156.5754	NA	NA
156.9516	NA	NA
157.0814	NA	NA
157.3630	NA	NA
157.7817	NA	NA
158.2511	NA	NA
158.7654	NA	NA
158.8257	NA	NA
159.2469	NA	NA
160.3084	NA	NA
160.3263	NA	NA
160.8704	NA	NA
160.9256	NA	NA
161.2953	NA	NA
162.1258	NA	NA
162.6009	NA	NA
163.2824	NA	NA
163.3582	NA	NA
164.3829	NA	NA
164.7011	NA	NA
165.3602	NA	NA
166.0462	NA	NA
166.5567	NA	NA
166.9707	NA	NA
167.6842	NA	NA
168.9269	NA	NA
171.1081	NA	NA
171.7461	NA	NA
172.1855	NA	NA
172.2582	NA	NA
175.2270	NA	NA
177.4565	NA	NA
177.4698	NA	NA
178.9863	NA	NA
180.0351	NA	NA
180.8348	NA	NA
180.8761	NA	NA
182.5545	NA	NA
182.9090	NA	NA
183.4924	NA	NA
185.7478	NA	NA
186.2039	NA	NA
186.9418	NA	NA
188.0382	NA	NA
188.3554	NA	NA
189.6089	NA	NA
189.9889	NA	NA
190.2703	NA	NA
191.5233	NA	NA
192.5285	NA	NA
193.1305	NA	NA
193.5903	NA	NA
193.9418	NA	NA
194.3291	NA	NA
195.2452	NA	NA
195.4167	NA	NA
197.6615	NA	NA
199.2275	NA	NA
200.4047	NA	NA
200.4841	NA	NA
201.2325	NA	NA
201.6291	NA	NA
202.3317	NA	NA
203.1921	NA	NA
205.7291	NA	NA
206.5115	NA	NA
206.8595	NA	NA
207.2616	NA	NA
208.5052	NA	NA
209.6184	NA	NA
211.2427	NA	NA
216.0367	NA	NA
216.0417	NA	NA
216.0459	NA	NA
216.0498	NA	NA
216.0534	NA	NA
216.0573	NA	NA
216.0608	NA	NA
216.0645	NA	NA
216.0680	NA	NA
216.0717	NA	NA
216.0754	NA	NA
216.0790	NA	NA
216.0826	NA	NA
216.0869	NA	NA
216.0908	NA	NA
216.0953	NA	NA
216.0998	NA	NA
216.1044	NA	NA
216.1089	NA	NA
216.1137	NA	NA
216.1188	NA	NA
216.1238	NA	NA
216.1291	NA	NA
216.1343	NA	NA
216.1393	NA	NA
216.1445	NA	NA
216.1495	NA	NA
216.1543	NA	NA
216.1593	NA	NA
216.1697	NA	NA
216.1768	NA	NA
216.1822	NA	NA
216.1911	NA	NA
216.1967	NA	NA
216.2028	NA	NA
216.2103	NA	NA
216.2157	NA	NA
216.2215	NA	NA
216.2362	NA	NA
216.2430	NA	NA
216.2504	NA	NA
216.2582	NA	NA
216.2646	NA	NA
216.2724	NA	NA
216.2862	NA	NA
216.2933	NA	NA
216.3059	NA	NA
