spike times	Vanne1 ON	Vanne1 OFF
0.4420	30.0204	32.0206
0.4571	92.0212	92.0412
0.4695	152.0429	152.2430
0.4835	212.2438	214.2440
0.5116	NA	NA
0.5313	NA	NA
1.7088	NA	NA
1.7194	NA	NA
1.7382	NA	NA
1.7514	NA	NA
1.7723	NA	NA
1.7970	NA	NA
2.5471	NA	NA
2.5571	NA	NA
2.5708	NA	NA
2.5822	NA	NA
2.5964	NA	NA
2.6175	NA	NA
2.6435	NA	NA
3.3244	NA	NA
3.3345	NA	NA
3.3457	NA	NA
3.3618	NA	NA
3.3863	NA	NA
3.4000	NA	NA
3.8342	NA	NA
3.8460	NA	NA
3.8569	NA	NA
3.8767	NA	NA
3.9349	NA	NA
6.0856	NA	NA
6.0964	NA	NA
6.1086	NA	NA
6.1238	NA	NA
6.1558	NA	NA
6.2058	NA	NA
6.5338	NA	NA
9.3853	NA	NA
9.3968	NA	NA
9.4099	NA	NA
9.4220	NA	NA
9.4332	NA	NA
9.4546	NA	NA
10.4807	NA	NA
10.4947	NA	NA
10.5102	NA	NA
10.5256	NA	NA
10.5442	NA	NA
12.0962	NA	NA
12.1062	NA	NA
12.1167	NA	NA
12.1256	NA	NA
12.1396	NA	NA
12.1525	NA	NA
12.1674	NA	NA
12.4605	NA	NA
12.4724	NA	NA
12.4845	NA	NA
12.5122	NA	NA
12.5301	NA	NA
12.8407	NA	NA
12.8551	NA	NA
12.8673	NA	NA
12.8834	NA	NA
13.3396	NA	NA
13.3538	NA	NA
13.3687	NA	NA
13.4053	NA	NA
13.8928	NA	NA
13.9070	NA	NA
13.9258	NA	NA
13.9397	NA	NA
13.9688	NA	NA
15.1278	NA	NA
15.1400	NA	NA
15.1632	NA	NA
15.1821	NA	NA
15.1959	NA	NA
15.2065	NA	NA
15.2227	NA	NA
19.0657	NA	NA
19.0756	NA	NA
19.0871	NA	NA
19.1003	NA	NA
19.1140	NA	NA
19.1247	NA	NA
19.1647	NA	NA
20.3678	NA	NA
20.3784	NA	NA
20.3895	NA	NA
20.4027	NA	NA
20.4171	NA	NA
20.4352	NA	NA
23.1173	NA	NA
23.1287	NA	NA
23.1416	NA	NA
23.1671	NA	NA
23.2036	NA	NA
24.8980	NA	NA
24.9081	NA	NA
24.9202	NA	NA
24.9335	NA	NA
24.9645	NA	NA
25.7602	NA	NA
25.7726	NA	NA
25.7829	NA	NA
25.7975	NA	NA
25.8088	NA	NA
25.8263	NA	NA
25.8411	NA	NA
25.8710	NA	NA
27.4255	NA	NA
27.4350	NA	NA
27.4483	NA	NA
27.4603	NA	NA
27.4820	NA	NA
27.4988	NA	NA
27.5134	NA	NA
30.0479	NA	NA
30.0530	NA	NA
30.0579	NA	NA
30.0624	NA	NA
30.0671	NA	NA
30.0715	NA	NA
30.0760	NA	NA
30.0803	NA	NA
30.0850	NA	NA
30.0895	NA	NA
30.0938	NA	NA
30.0982	NA	NA
30.1029	NA	NA
30.1079	NA	NA
30.1128	NA	NA
30.1180	NA	NA
30.1246	NA	NA
30.1316	NA	NA
30.1668	NA	NA
30.1900	NA	NA
30.2010	NA	NA
30.2124	NA	NA
30.2424	NA	NA
30.2884	NA	NA
30.3011	NA	NA
30.3106	NA	NA
30.3427	NA	NA
30.3596	NA	NA
30.4135	NA	NA
30.4283	NA	NA
30.4763	NA	NA
30.4863	NA	NA
30.5191	NA	NA
30.5353	NA	NA
30.5998	NA	NA
30.6205	NA	NA
30.6331	NA	NA
30.6895	NA	NA
30.6999	NA	NA
30.7319	NA	NA
30.7523	NA	NA
30.8315	NA	NA
30.8468	NA	NA
30.8579	NA	NA
30.9234	NA	NA
30.9330	NA	NA
30.9931	NA	NA
31.0385	NA	NA
31.0939	NA	NA
31.1081	NA	NA
31.1291	NA	NA
31.1897	NA	NA
31.2050	NA	NA
31.2839	NA	NA
31.2936	NA	NA
31.3024	NA	NA
31.3223	NA	NA
31.4078	NA	NA
31.4522	NA	NA
31.5040	NA	NA
31.5446	NA	NA
31.5554	NA	NA
31.6093	NA	NA
31.6654	NA	NA
31.6793	NA	NA
31.7348	NA	NA
31.7551	NA	NA
31.7805	NA	NA
31.8742	NA	NA
31.9023	NA	NA
31.9129	NA	NA
31.9688	NA	NA
31.9885	NA	NA
32.4599	NA	NA
32.6691	NA	NA
32.7861	NA	NA
32.8032	NA	NA
32.9484	NA	NA
32.9703	NA	NA
32.9850	NA	NA
33.2833	NA	NA
33.2938	NA	NA
33.6069	NA	NA
33.6249	NA	NA
33.6580	NA	NA
33.8280	NA	NA
33.8423	NA	NA
33.8542	NA	NA
33.8712	NA	NA
34.0434	NA	NA
34.0570	NA	NA
34.1927	NA	NA
34.2048	NA	NA
34.2156	NA	NA
34.2304	NA	NA
