spike times	Vanne1 ON	Vanne1 OFF
16.2279	30.0061	32.0062
17.2043	92.0070	92.2068
24.5306	152.2087	152.2287
30.0347	212.2293	214.2295
30.0398	NA	NA
30.0444	NA	NA
30.0486	NA	NA
30.0528	NA	NA
30.0569	NA	NA
30.0605	NA	NA
30.0642	NA	NA
30.0678	NA	NA
30.0713	NA	NA
30.0748	NA	NA
30.0790	NA	NA
30.0830	NA	NA
30.0872	NA	NA
30.0914	NA	NA
30.0959	NA	NA
30.1013	NA	NA
30.1068	NA	NA
30.1142	NA	NA
30.1213	NA	NA
30.1315	NA	NA
30.1412	NA	NA
30.1573	NA	NA
30.1716	NA	NA
30.1823	NA	NA
30.2032	NA	NA
30.2138	NA	NA
30.2496	NA	NA
30.2644	NA	NA
30.2996	NA	NA
30.3160	NA	NA
30.3740	NA	NA
30.3848	NA	NA
30.4054	NA	NA
30.4504	NA	NA
30.4825	NA	NA
30.5051	NA	NA
30.5201	NA	NA
30.5574	NA	NA
30.5669	NA	NA
30.6136	NA	NA
30.6295	NA	NA
30.6684	NA	NA
30.6794	NA	NA
30.7109	NA	NA
30.7246	NA	NA
30.7367	NA	NA
30.7472	NA	NA
30.8079	NA	NA
30.8177	NA	NA
30.8252	NA	NA
30.8689	NA	NA
30.8815	NA	NA
30.9574	NA	NA
30.9670	NA	NA
30.9790	NA	NA
30.9969	NA	NA
31.0347	NA	NA
31.0457	NA	NA
31.0567	NA	NA
31.0807	NA	NA
31.1030	NA	NA
31.1153	NA	NA
31.1760	NA	NA
31.1912	NA	NA
31.2508	NA	NA
31.2661	NA	NA
31.2760	NA	NA
31.2898	NA	NA
31.3053	NA	NA
31.3605	NA	NA
31.3919	NA	NA
31.4020	NA	NA
31.4325	NA	NA
31.4443	NA	NA
31.4562	NA	NA
31.5143	NA	NA
31.5413	NA	NA
31.5813	NA	NA
31.5938	NA	NA
31.6152	NA	NA
31.6259	NA	NA
31.6910	NA	NA
31.7128	NA	NA
31.7217	NA	NA
31.7338	NA	NA
31.7797	NA	NA
31.7921	NA	NA
31.8165	NA	NA
31.8410	NA	NA
31.8874	NA	NA
31.9213	NA	NA
31.9319	NA	NA
31.9607	NA	NA
31.9843	NA	NA
32.0043	NA	NA
32.0487	NA	NA
32.0659	NA	NA
32.5019	NA	NA
32.5550	NA	NA
32.6565	NA	NA
32.6767	NA	NA
32.6957	NA	NA
32.8819	NA	NA
32.9949	NA	NA
33.0127	NA	NA
33.0220	NA	NA
33.0338	NA	NA
33.0440	NA	NA
33.1665	NA	NA
33.1807	NA	NA
33.3010	NA	NA
33.3098	NA	NA
33.3848	NA	NA
33.4878	NA	NA
33.5052	NA	NA
33.5115	NA	NA
33.5262	NA	NA
33.5450	NA	NA
33.6257	NA	NA
33.6422	NA	NA
33.7532	NA	NA
33.7622	NA	NA
33.7712	NA	NA
33.8952	NA	NA
33.9101	NA	NA
33.9268	NA	NA
34.0114	NA	NA
34.0235	NA	NA
34.0332	NA	NA
34.0665	NA	NA
34.1416	NA	NA
34.2289	NA	NA
34.2418	NA	NA
34.2902	NA	NA
34.4214	NA	NA
34.4727	NA	NA
34.4877	NA	NA
34.5404	NA	NA
34.5868	NA	NA
34.5987	NA	NA
34.6477	NA	NA
34.6575	NA	NA
34.7416	NA	NA
34.8291	NA	NA
34.8381	NA	NA
34.8462	NA	NA
34.8546	NA	NA
34.8677	NA	NA
35.1004	NA	NA
35.2042	NA	NA
35.3092	NA	NA
35.3242	NA	NA
35.4231	NA	NA
35.5400	NA	NA
35.5491	NA	NA
35.5611	NA	NA
35.5692	NA	NA
35.5797	NA	NA
35.6101	NA	NA
35.6250	NA	NA
35.7638	NA	NA
35.7730	NA	NA
35.7860	NA	NA
36.0158	NA	NA
36.0277	NA	NA
36.0388	NA	NA
36.1035	NA	NA
36.1140	NA	NA
36.2169	NA	NA
36.2335	NA	NA
36.2450	NA	NA
36.2704	NA	NA
36.2806	NA	NA
36.5149	NA	NA
36.5220	NA	NA
36.5296	NA	NA
36.5377	NA	NA
36.5560	NA	NA
36.5711	NA	NA
36.6062	NA	NA
36.6197	NA	NA
36.7909	NA	NA
36.7982	NA	NA
36.8053	NA	NA
36.8695	NA	NA
36.8892	NA	NA
37.0167	NA	NA
37.1085	NA	NA
37.1189	NA	NA
37.2688	NA	NA
37.2784	NA	NA
37.2872	NA	NA
37.3055	NA	NA
37.3149	NA	NA
37.3919	NA	NA
37.4614	NA	NA
37.5727	NA	NA
37.5824	NA	NA
37.5916	NA	NA
37.5990	NA	NA
37.6089	NA	NA
37.8276	NA	NA
37.9013	NA	NA
37.9120	NA	NA
37.9297	NA	NA
38.0223	NA	NA
38.0339	NA	NA
38.0581	NA	NA
38.1597	NA	NA
38.2280	NA	NA
38.2689	NA	NA
38.2825	NA	NA
38.3144	NA	NA
38.5135	NA	NA
38.6428	NA	NA
38.6538	NA	NA
38.7707	NA	NA
38.7832	NA	NA
38.7928	NA	NA
38.8491	NA	NA
38.8644	NA	NA
39.0284	NA	NA
39.0637	NA	NA
39.0778	NA	NA
39.1246	NA	NA
39.2161	NA	NA
39.2275	NA	NA
39.2361	NA	NA
39.2430	NA	NA
39.4039	NA	NA
39.5065	NA	NA
39.5135	NA	NA
39.5230	NA	NA
39.6478	NA	NA
39.6586	NA	NA
39.6663	NA	NA
39.8380	NA	NA
39.8476	NA	NA
39.8583	NA	NA
39.8690	NA	NA
39.8828	NA	NA
40.0244	NA	NA
40.3441	NA	NA
40.3538	NA	NA
40.3614	NA	NA
40.3729	NA	NA
40.3834	NA	NA
40.5305	NA	NA
40.5380	NA	NA
40.5489	NA	NA
40.5597	NA	NA
40.6193	NA	NA
40.6297	NA	NA
40.6524	NA	NA
40.6658	NA	NA
40.7848	NA	NA
40.7952	NA	NA
41.0117	NA	NA
41.1638	NA	NA
41.1776	NA	NA
41.3335	NA	NA
41.3454	NA	NA
41.3665	NA	NA
41.6193	NA	NA
41.7389	NA	NA
41.7467	NA	NA
