spike times	Vanne1 ON	Vanne1 OFF
0.2609	30.0189	30.2189
0.4408	90.2205	90.2405
0.4498	150.2413	152.2413
0.4614	212.2431	214.2432
0.4711	NA	NA
0.4800	NA	NA
0.4932	NA	NA
2.0981	NA	NA
5.1930	NA	NA
5.2011	NA	NA
5.2114	NA	NA
5.2221	NA	NA
5.2415	NA	NA
8.6293	NA	NA
8.6378	NA	NA
10.8127	NA	NA
10.8207	NA	NA
10.8469	NA	NA
12.5028	NA	NA
12.5128	NA	NA
12.5225	NA	NA
12.5316	NA	NA
12.5427	NA	NA
12.5509	NA	NA
12.5636	NA	NA
13.4833	NA	NA
13.4911	NA	NA
13.5054	NA	NA
13.5146	NA	NA
20.6663	NA	NA
20.6744	NA	NA
20.6837	NA	NA
30.0491	NA	NA
30.0547	NA	NA
30.0611	NA	NA
30.0656	NA	NA
30.0701	NA	NA
30.0746	NA	NA
30.0784	NA	NA
30.0824	NA	NA
30.0944	NA	NA
30.0987	NA	NA
30.1089	NA	NA
30.1181	NA	NA
30.1272	NA	NA
30.1873	NA	NA
30.1958	NA	NA
30.2082	NA	NA
30.2783	NA	NA
30.3912	NA	NA
30.9718	NA	NA
31.0754	NA	NA
31.4709	NA	NA
31.4913	NA	NA
31.5020	NA	NA
31.5122	NA	NA
31.5212	NA	NA
31.5504	NA	NA
31.7922	NA	NA
31.8008	NA	NA
31.8760	NA	NA
32.0861	NA	NA
32.1136	NA	NA
32.1734	NA	NA
32.4230	NA	NA
32.9621	NA	NA
32.9810	NA	NA
33.5308	NA	NA
33.5368	NA	NA
33.5434	NA	NA
33.5536	NA	NA
33.5651	NA	NA
33.5758	NA	NA
33.5867	NA	NA
33.5940	NA	NA
33.6155	NA	NA
33.8022	NA	NA
34.1636	NA	NA
34.1745	NA	NA
34.1840	NA	NA
34.1949	NA	NA
34.7378	NA	NA
34.7468	NA	NA
35.5340	NA	NA
35.5487	NA	NA
36.2237	NA	NA
36.2400	NA	NA
36.2506	NA	NA
36.2601	NA	NA
36.3829	NA	NA
36.3951	NA	NA
36.8184	NA	NA
36.8283	NA	NA
36.8382	NA	NA
36.8492	NA	NA
36.8618	NA	NA
36.8714	NA	NA
36.8807	NA	NA
36.8897	NA	NA
37.5296	NA	NA
37.5365	NA	NA
37.5426	NA	NA
37.5490	NA	NA
37.5564	NA	NA
37.5628	NA	NA
37.7954	NA	NA
37.8079	NA	NA
37.8777	NA	NA
37.8925	NA	NA
37.9088	NA	NA
38.0050	NA	NA
38.1239	NA	NA
38.1359	NA	NA
39.4797	NA	NA
39.4877	NA	NA
39.4955	NA	NA
39.5034	NA	NA
39.5139	NA	NA
39.5272	NA	NA
39.5508	NA	NA
40.0411	NA	NA
40.0570	NA	NA
40.0788	NA	NA
40.0908	NA	NA
40.3201	NA	NA
40.3374	NA	NA
40.5034	NA	NA
40.5130	NA	NA
40.5245	NA	NA
40.5336	NA	NA
40.5423	NA	NA
43.2581	NA	NA
43.6615	NA	NA
43.6777	NA	NA
44.9685	NA	NA
44.9769	NA	NA
44.9864	NA	NA
44.9967	NA	NA
46.4494	NA	NA
46.4572	NA	NA
46.4690	NA	NA
47.6017	NA	NA
47.6098	NA	NA
47.6254	NA	NA
49.3534	NA	NA
49.3631	NA	NA
49.3703	NA	NA
49.3790	NA	NA
49.3888	NA	NA
49.4013	NA	NA
49.6169	NA	NA
49.6343	NA	NA
49.7157	NA	NA
50.1389	NA	NA
50.1464	NA	NA
50.1558	NA	NA
50.1660	NA	NA
50.1856	NA	NA
50.1972	NA	NA
50.8786	NA	NA
51.3650	NA	NA
51.3779	NA	NA
51.5000	NA	NA
51.5094	NA	NA
51.5206	NA	NA
51.8578	NA	NA
51.8696	NA	NA
51.8809	NA	NA
53.8187	NA	NA
53.8357	NA	NA
53.8466	NA	NA
53.8930	NA	NA
55.4170	NA	NA
55.4243	NA	NA
55.4339	NA	NA
55.4429	NA	NA
55.4552	NA	NA
55.4666	NA	NA
55.5846	NA	NA
55.5989	NA	NA
56.7582	NA	NA
56.7706	NA	NA
56.8085	NA	NA
56.8172	NA	NA
56.8324	NA	NA
57.4308	NA	NA
57.4372	NA	NA
57.4478	NA	NA
57.6267	NA	NA
57.6355	NA	NA
57.6448	NA	NA
57.6595	NA	NA
60.2593	NA	NA
60.2664	NA	NA
60.2752	NA	NA
60.2854	NA	NA
