spike times	Vanne1 ON	Vanne1 OFF
0.3145	30.0200	30.0400
2.5315	90.0406	90.2406
2.5423	150.2424	152.2425
2.7380	212.2431	214.2433
2.7499	NA	NA
2.8251	NA	NA
2.8335	NA	NA
2.8444	NA	NA
3.3756	NA	NA
3.4928	NA	NA
3.9381	NA	NA
5.1467	NA	NA
5.4124	NA	NA
5.9255	NA	NA
5.9475	NA	NA
6.6794	NA	NA
6.7072	NA	NA
7.9923	NA	NA
8.5074	NA	NA
9.3705	NA	NA
9.3815	NA	NA
9.5614	NA	NA
10.1757	NA	NA
11.0656	NA	NA
11.0849	NA	NA
11.7197	NA	NA
11.7406	NA	NA
11.7550	NA	NA
11.9792	NA	NA
11.9979	NA	NA
12.0236	NA	NA
13.4053	NA	NA
13.4213	NA	NA
13.5420	NA	NA
15.3612	NA	NA
15.3713	NA	NA
15.3893	NA	NA
15.4305	NA	NA
15.4417	NA	NA
15.4603	NA	NA
16.7369	NA	NA
17.3243	NA	NA
17.3454	NA	NA
17.3677	NA	NA
17.3978	NA	NA
17.8983	NA	NA
19.6812	NA	NA
19.6968	NA	NA
22.1948	NA	NA
22.3638	NA	NA
22.4785	NA	NA
22.4883	NA	NA
22.5498	NA	NA
22.6127	NA	NA
23.8150	NA	NA
25.2571	NA	NA
25.2672	NA	NA
25.2825	NA	NA
25.4997	NA	NA
25.5099	NA	NA
26.5398	NA	NA
26.8634	NA	NA
27.9598	NA	NA
28.0316	NA	NA
28.0434	NA	NA
28.0655	NA	NA
28.0807	NA	NA
28.2048	NA	NA
28.8296	NA	NA
28.8368	NA	NA
28.8672	NA	NA
28.8803	NA	NA
28.9186	NA	NA
28.9308	NA	NA
30.0367	NA	NA
30.0445	NA	NA
30.0476	NA	NA
30.0506	NA	NA
30.0538	NA	NA
30.0564	NA	NA
30.0596	NA	NA
30.0627	NA	NA
30.0685	NA	NA
30.0745	NA	NA
30.0777	NA	NA
30.0848	NA	NA
30.0885	NA	NA
30.0922	NA	NA
30.0963	NA	NA
30.1010	NA	NA
30.1057	NA	NA
30.1119	NA	NA
30.1198	NA	NA
30.1337	NA	NA
30.1449	NA	NA
30.2295	NA	NA
30.2432	NA	NA
30.4785	NA	NA
30.6835	NA	NA
31.5359	NA	NA
31.5438	NA	NA
31.5518	NA	NA
31.5653	NA	NA
31.5814	NA	NA
31.5938	NA	NA
31.8264	NA	NA
31.8340	NA	NA
31.8582	NA	NA
31.9407	NA	NA
32.1668	NA	NA
32.4363	NA	NA
32.4953	NA	NA
